Address1,Apt,Case,Pri_Offens,Off_Code,Offense,tract,date_rept,DATEofReport,REP_DATE,date_occ,hour_occ,date_fnd,hour_fnd,FID,X,Y,Donxees,Donyees
1306 STANFORD DR,,07009934,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,[$-409]11/ 1/07 11:20 a11/p11,11/01/07,07/11/01 ,[$-409]11/ 1/07 10:55 a11/p11,1055,[$-409]11/ 1/07 10:55 a11/p11,10:55,31,893821.40300000005,504487.02600000001,,
1590 SCODELLA AV,,07009970,1,VAC,VANDALISM TO PERSONAL PROPERTY,07U,[$-409]11/ 2/07 08:48 a11/p11,11/02/07,07/11/02 ,[$-409]11/ 2/07 08:15 a11/p11,0815,[$-409]11/ 2/07 08:20 a11/p11,08:15,102,891475.59199999995,501707.87099999998,,
1245 DAUER DR,,07009967,1,ZOA,TRESPASS WARNING,07U,"11/ 2/2007""  ""09:05:00 a11/p11",11/02/07,07/11/02 ,"11/ 2/2007""  ""08:21:00 a11/p11",0821,"11/ 2/2007""  ""08:22:00 a11/p11",08:21,65,893424.071,502854.73300000001,,
1311 MILLER DR,,07009978,1,ZOD,INCIDENT REPORT,07U,[$-409]11/ 2/07 12:08 a11/p11,11/02/07,07/11/02 ,[$-409]11/ 2/07 11:10 a11/p11,1110,[$-409]11/ 2/07 11:10 a11/p11,11:10,#N/A,#N/A,#N/A,,
5100 BRUNSON DR,,07009988,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,"11/ 2/2007""  ""17:10:00 a11/p11",11/02/07,07/11/02 ,"11/ 2/2007""  ""11:00:00 a11/p11",1100,"11/ 2/2007""  ""11:05:00 a11/p11",11:00,#N/A,#N/A,#N/A,,
1290 CAMPO SANO AV,,07009990,1,THC,THEFT FROM MOTOR VEHICLE,07U,"11/ 2/2007""  ""18:00:13 a11/p11",11/02/07,07/11/02 ,"11/ 2/2007""  ""09:30:12 a11/p11",0930,"11/ 2/2007""  ""17:35:13 a11/p11",09:30,#N/A,#N/A,#N/A,,
5202 UNIVERSITY DR,,07009993,1,PRB,PROPERTY LOST,07U,[$-409]11/ 2/07 19:24 a11/p11,11/02/07,07/11/02 ,[$-409]11/ 1/07 20:00 a11/p11,2000,[$-409]11/ 1/07 23:00 a11/p11,20:00,27,894455.40899999999,504947.43699999998,,
1239 THEO DICKINSON DR,,07010002,1,SCD,SIMPLE STALKING,07U,"11/ 3/2007""  ""02:30:21 a11/p11",11/03/07,07/11/03 ,"11/ 3/2007""  ""01:40:00 a11/p11",0140,"11/ 3/2007""  ""01:45:00 a11/p11",0.069444,#N/A,#N/A,#N/A,,
1311 MILLER DR,,07010011,1,ZOE,SUSPICIOUS INCIDENT,07U,[$-409]11/ 3/07 12:03 a11/p11,11/03/07,07/11/03 ,[$-409]10/30/07 16:00 a10/p10,1600,[$-409]10/31/07 00:00 a10/p10,16:00,#N/A,#N/A,#N/A,,
1311 MILLER DR,,07010013,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,[$-409]11/ 3/07 13:12 a11/p11,11/03/07,07/11/03 ,[$-409]11/ 2/07 21:30 a11/p11,2130,[$-409]11/ 2/07 22:00 a11/p11,21:30,#N/A,#N/A,#N/A,,
5501 SAN AMARO DR,,07010017,1,THC,THEFT FROM MOTOR VEHICLE,07U,"11/ 3/2007""  ""15:19:03 a11/p11",11/03/07,07/11/03 ,"11/ 2/2007""  ""22:30:00 a11/p11",2230,"11/ 3/2007""  ""00:30:00 a11/p11",22:30,#N/A,#N/A,#N/A,,
5183 PONCE DE LEON BLVD,,07010028,1,THC,THEFT FROM MOTOR VEHICLE,07U,"11/ 3/2007""  ""18:44:39 a11/p11",11/03/07,07/11/03 ,"11/ 2/2007""  ""02:00:00 a11/p11",0200,"11/ 2/2007""  ""08:00:00 a11/p11",0.083333,49,895569.78700000001,504323.94,,
1300 MEMORIAL DR,,07010027,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,[$-409]11/ 3/07 19:30 a11/p11,11/03/07,07/11/03 ,[$-409]11/ 3/07 19:15 a11/p11,1915,[$-409]11/ 3/07 19:20 a11/p11,19:15,16,893634.74199999997,505003.36800000002,,
1311 MILLER DR,,07010031,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,[$-409]11/ 4/07 01:20 a11/p11,11/04/07,07/11/04 ,[$-409]11/ 4/07 00:45 a11/p11,0045,[$-409]11/ 4/07 00:50 a11/p11,0.03125,#N/A,#N/A,#N/A,,
1311 MILLER DR,,07010042,1,DIB,DISTURBANCE OTHER,07U,[$-409]11/ 4/07 17:15 a11/p11,11/04/07,07/11/04 ,[$-409]11/ 4/07 16:45 a11/p11,1645,[$-409]11/ 4/07 16:55 a11/p11,16:45,#N/A,#N/A,#N/A,,
1111 MEMORIAL DR,,07010053,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"11/ 5/2007""  ""00:00:00 a11/p11",11/05/07,07/11/05 ,"11/ 5/2007""  ""00:00:00 a11/p11",0940,"11/ 5/2007""  ""00:00:00 a11/p11",09:40,18,894105.66599999997,505505.27299999999,,
1301 STANFORD DR,,07010064,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"11/ 5/2007""  ""00:00:00 a11/p11",11/05/07,07/11/05 ,"11/ 5/2007""  ""00:00:00 a11/p11",1340,"11/ 5/2007""  ""00:00:00 a11/p11",13:40,50,894666.745,504343.22399999999,,
5900 SAN AMARO DR,BLK,07010047,2,DCC,DISORDERLY INTOXICATION,07U,"11/ 5/2007""  ""03:45:09 a11/p11",11/05/07,07/11/05 ,"11/ 5/2007""  ""01:05:08 a11/p11",0105,"11/ 5/2007""  ""01:11:09 a11/p11",0.045139,#N/A,#N/A,#N/A,,
5900 SAN AMARO DR,BLK,07010047,1,THK,THEFT OTHER,07U,[$-409]11/ 5/07 03:45 a11/p11,11/05/07,07/11/05 ,[$-409]11/ 5/07 01:05 a11/p11,0105,[$-409]11/ 5/07 01:11 a11/p11,0.045139,#N/A,#N/A,#N/A,,
1500 ALBENGA AV,,07010066,1,PRB,PROPERTY LOST,07U,[$-409]11/ 5/07 14:31 a11/p11,11/05/07,07/11/05 ,[$-409]11/ 1/07 03:00 a11/p11,0300,[$-409]11/ 1/07 03:30 a11/p11,03:00,#N/A,#N/A,#N/A,,
5050 BRUNSON DR,,07010107,1,PRB,PROPERTY LOST,07U,[$-409]11/ 6/07 14:54 a11/p11,11/06/07,07/11/06 ,[$-409]11/ 6/07 10:45 a11/p11,1045,[$-409]11/ 6/07 12:00 a11/p11,10:45,20,894420.18700000003,505665.27899999998,,
5665 PONCE DE LEON BLVD,,07010111,1,ZOD,INCIDENT REPORT,07U,[$-409]11/ 6/07 16:10 a11/p11,11/06/07,07/11/06 ,[$-409]11/ 6/07 15:57 a11/p11,1557,[$-409]11/ 6/07 15:57 a11/p11,15:57,#N/A,#N/A,#N/A,,
1527 ALBENGA AV,,07010139,1,PRC,PROPERTY DAMAGED,07U,[$-409]11/ 7/07 10:24 a11/p11,11/07/07,07/11/07 ,[$-409]11/ 7/07 10:14 a11/p11,1014,[$-409]11/ 7/07 10:14 a11/p11,10:14,110,891783.19900000002,502422.848,,
1311 MILLER DR,G178,07010141,1,ZOE,SUSPICIOUS INCIDENT,07U,[$-409]11/ 7/07 11:46 a11/p11,11/07/07,07/11/07 ,[$-409]11/ 7/07 11:40 a11/p11,1140,[$-409]11/ 7/07 11:46 a11/p11,11:40,#N/A,#N/A,#N/A,,
1231 THEO DICKINSON DR,MT 222,07010150,1,BUA,BURGLARY RESIDENTIAL,07U,[$-409]11/ 7/07 14:55 a11/p11,11/07/07,07/11/07 ,[$-409]10/13/07 00:00 a10/p10,0000,[$-409]11/ 7/07 14:30 a11/p11,00:00,#N/A,#N/A,#N/A,,
1231 THEO DICKINSON DR,MT 222,07010150,2,THK,BURGLARY RESIDENTIAL,07U,[$-409]11/ 7/07 14:55 a11/p11,11/07/07,07/11/07 ,[$-409]10/13/07 00:00 a10/p10,0000,[$-409]11/ 7/07 14:30 a11/p11,00:00,#N/A,#N/A,#N/A,,
1231 THEO DICKINSON DR,,07010160,1,THC,THEFT FROM MOTOR VEHICLE,07U,[$-409]11/ 7/07 19:00 a11/p11,11/07/07,07/11/07 ,[$-409]10/31/07 16:00 a10/p10,1600,[$-409]11/ 4/07 15:00 a11/p11,16:00,#N/A,#N/A,#N/A,,
5665 PONCE DE LEON BLVD,,07010217,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,[$-409]11/ 8/07 10:37 a11/p11,11/08/07,07/11/08 ,[$-409]11/ 8/07 08:00 a11/p11,0800,[$-409]11/ 8/07 09:00 a11/p11,08:00,#N/A,#N/A,#N/A,,
5500 SAN AMARO DR,,07010184,1,THC,THEFT FROM MOTOR VEHICLE,07U,[$-409]11/ 8/07 13:10 a11/p11,11/08/07,07/11/08 ,[$-409]11/ 8/07 12:50 a11/p11,1250,[$-409]11/ 8/07 12:55 a11/p11,12:49,#N/A,#N/A,#N/A,,
5501 SAN AMARO DR,,07010196,1,THC,THEFT FROM MOTOR VEHICLE,07U,[$-409]11/ 8/07 17:20 a11/p11,11/08/07,07/11/08 ,[$-409]11/ 8/07 07:45 a11/p11,0745,[$-409]11/ 8/07 16:00 a11/p11,07:45,#N/A,#N/A,#N/A,,
1314 MILLER DR,RM 130,07010193,1,BUB,BURGLARY NON-RESIDENTIAL,07U,[$-409]11/ 8/07 20:30 a11/p11,11/08/07,07/11/08 ,[$-409]11/ 8/07 14:45 a11/p11,1445,[$-409]11/ 8/07 14:55 a11/p11,14:45,33,893377.17200000002,504450.17200000002,,
1314 MILLER DR,RM 130,07010193,2,THK,BURGLARY NON-RESIDENTIAL,07U,[$-409]11/ 8/07 20:30 a11/p11,11/08/07,07/11/08 ,[$-409]11/ 8/07 14:45 a11/p11,1445,[$-409]11/ 8/07 14:55 a11/p11,14:45,33,893377.17200000002,504450.17200000002,,
1314 MILLER DR,RM 130,07010193,2,XOT,BURGLARY NON-RESIDENTIAL,07U,[$-409]11/ 8/07 20:30 a11/p11,11/08/07,07/11/08 ,[$-409]11/ 8/07 14:45 a11/p11,1445,[$-409]11/ 8/07 14:55 a11/p11,14:45,33,893377.17200000002,504450.17200000002,,
1210 STANFORD DR,,07010205,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,[$-409]11/ 8/07 22:40 a11/p11,11/08/07,07/11/08 ,[$-409]11/ 8/07 22:00 a11/p11,2200,[$-409]11/ 8/07 22:20 a11/p11,22:00,#N/A,#N/A,#N/A,,
5185 PONCE DE LEON BLVD,,07010209,1,ALA,ALCOHOL JUVENILE VIOLATION,07U,[$-409]11/ 9/07 04:44 a11/p11,11/09/07,07/11/09 ,[$-409]11/ 9/07 04:44 a11/p11,0444,[$-409]11/ 9/07 04:44 a11/p11,04:44,#N/A,#N/A,#N/A,,
5501 SAN AMARO DR,130,07010215,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,[$-409]11/ 9/07 09:03 a11/p11,11/09/07,07/11/09 ,[$-409]10/30/07 17:00 a10/p10,1700,[$-409]10/31/07 12:20 a10/p10,17:00,#N/A,#N/A,#N/A,,
5250 UNIVERSITY DR,,07010234,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,[$-409]11/ 9/07 15:11 a11/p11,11/09/07,07/11/09 ,[$-409]11/ 8/07 21:30 a11/p11,2130,[$-409]11/ 9/07 08:00 a11/p11,21:30,#N/A,#N/A,#N/A,,
1330 MILLER DR,,07010242,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,[$-409]11/ 9/07 22:41 a11/p11,11/09/07,07/11/09 ,[$-409]11/ 9/07 18:45 a11/p11,1845,[$-409]11/ 9/07 21:31 a11/p11,18:45,32,893531.48600000003,504366.55300000001,,
1239 THEO DICKINSON DR,,07010250,1,ALA,ALCOHOL JUVENILE VIOLATION,07U,[$-409]11/10/07 03:15 a11/p11,11/10/07,07/11/10 ,[$-409]11/10/07 02:30 a11/p11,0230,[$-409]11/10/07 02:32 a11/p11,02:30,#N/A,#N/A,#N/A,,
1223 THEO DICKINSON DR,,07010258,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,[$-409]11/10/07 13:52 a11/p11,11/10/07,07/11/10 ,[$-409]10/27/07 00:00 a10/p10,0000,[$-409]11/10/07 13:50 a11/p11,00:00,#N/A,#N/A,#N/A,,
1223 THEO DICKINSON DR,,07010258,2,ZOE,PROPERTY FOUND / IMPOUNDED,07U,[$-409]11/10/07 13:52 a11/p11,11/10/07,07/11/10 ,[$-409]10/27/07 00:00 a10/p10,0000,[$-409]11/10/07 13:50 a11/p11,00:00,#N/A,#N/A,#N/A,,
1311 MILLER DR,,07010263,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,[$-409]11/10/07 15:53 a11/p11,11/10/07,07/11/10 ,[$-409]11/ 8/07 16:15 a11/p11,1615,[$-409]11/ 8/07 18:00 a11/p11,16:15,#N/A,#N/A,#N/A,,
1239 THEO DICKINSON DR,,07010271,1,ALA,ALCOHOL JUVENILE VIOLATION,07U,[$-409]11/11/07 01:25 a11/p11,11/11/07,07/11/11 ,[$-409]11/11/07 00:00 a11/p11,0000,[$-409]11/11/07 01:20 a11/p11,00:00,#N/A,#N/A,#N/A,,
5399 PONCE DE LEON BLVD,,07010273,1,ALA,ALCOHOL JUVENILE VIOLATION,07U,[$-409]11/11/07 01:50 a11/p11,11/11/07,07/11/11 ,[$-409]11/11/07 00:04 a11/p11,0004,[$-409]11/11/07 00:05 a11/p11,0.002778,#N/A,#N/A,#N/A,,
5616 PAVIA ST,,07010286,1,THC,THEFT FROM MOTOR VEHICLE,07U,[$-409]11/11/07 15:26 a11/p11,11/11/07,07/11/11 ,[$-409]11/10/07 22:30 a11/p11,2230,[$-409]11/11/07 11:30 a11/p11,22:30,#N/A,#N/A,#N/A,,
1223 THEO DICKINSON DR,,07010292,1,ZOD,INCIDENT REPORT,07U,[$-409]11/11/07 21:21 a11/p11,11/11/07,07/11/11 ,[$-409]11/11/07 21:21 a11/p11,2121,[$-409]11/11/07 21:21 a11/p11,21:21,#N/A,#N/A,#N/A,,
5185 PONCE DE LEON BLVD,,07010294,1,ZOD,INCIDENT REPORT,07U,[$-409]11/12/07 04:22 a11/p11,11/12/07,07/11/12 ,[$-409]11/12/07 02:00 a11/p11,0200,[$-409]11/12/07 04:20 a11/p11,0.083333,#N/A,#N/A,#N/A,,
5185 PONCE DE LEON BLVD,,07010312,1,SCE,SIMPLE HARASSMENT,07U,[$-409]11/12/07 13:27 a11/p11,11/12/07,07/11/12 ,[$-409]11/11/07 22:30 a11/p11,2230,[$-409]11/11/07 22:30 a11/p11,22:30,#N/A,#N/A,#N/A,,
1241 THEO DICKINSON DR,,07010316,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,[$-409]11/12/07 15:25 a11/p11,11/12/07,07/11/12 ,[$-409]11/11/07 17:15 a11/p11,1715,[$-409]11/11/07 18:30 a11/p11,17:15,81,892858.31700000004,503002.52299999999,,
1231 THEO DICKINSON DR,PT1115,07010321,1,ZOE,SUSPICIOUS INCIDENT,07U,[$-409]11/12/07 18:55 a11/p11,11/12/07,07/11/12 ,[$-409]11/12/07 18:49 a11/p11,1849,[$-409]11/12/07 18:51 a11/p11,18:49,#N/A,#N/A,#N/A,,
5501 SAN AMARO DR,,07010326,1,ZOA,TRESPASS WARNING,07U,[$-409]11/12/07 23:03 a11/p11,11/12/07,07/11/12 ,[$-409]11/12/07 21:45 a11/p11,2145,[$-409]11/12/07 22:00 a11/p11,21:45,#N/A,#N/A,#N/A,,
5501 SAN AMARO DR,,07010334,1,ZOE,SUSPICIOUS INCIDENT,07U,[$-409]11/13/07 11:46 a11/p11,11/13/07,07/11/13 ,[$-409]11/12/07 12:30 a11/p11,1230,[$-409]11/13/07 11:46 a11/p11,12:30,#N/A,#N/A,#N/A,,
5000 BRUNSON DR,BLK,07010335,1,THB,THEFT OF AUTO PART / ACCESSORY,07U,[$-409]11/13/07 12:42 a11/p11,11/13/07,07/11/13 ,[$-409]11/13/07 07:45 a11/p11,0745,[$-409]11/13/07 11:50 a11/p11,07:45,#N/A,#N/A,#N/A,,
1101 STANFORD DR,311,07010342,1,SCE,SIMPLE HARASSMENT,07U,[$-409]11/13/07 15:34 a11/p11,11/13/07,07/11/13 ,[$-409]08/ 1/07 12:00 a08/p08,1200,[$-409]11/11/07 12:00 a11/p11,12:00,#N/A,#N/A,#N/A,,
1238 THEO DICKINSON DR,,07010350,1,TVE,THEFT OF BICYCLE,07U,[$-409]11/13/07 19:20 a11/p11,11/13/07,07/11/13 ,[$-409]11/13/07 19:00 a11/p11,1900,[$-409]11/13/07 19:11 a11/p11,19:00,64,893333.80900000001,503125.55,,
1306 STANFORD DR,,07010351,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,[$-409]11/13/07 20:59 a11/p11,11/13/07,07/11/13 ,[$-409]11/13/07 15:00 a11/p11,1500,[$-409]11/13/07 18:30 a11/p11,15:00,31,893821.40300000005,504487.02600000001,,
5665 PONCE DE LEON BLVD,,07010310,1,ASA,ASSIST LAW AGENCY,07U,[$-409]11/13/07 23:05 a11/p11,11/13/07,07/11/13 ,[$-409]11/10/07 09:00 a11/p11,0900,[$-409]11/12/07 12:00 a11/p11,09:00,#N/A,#N/A,#N/A,,
1244 STANFORD DR,,07010374,1,FDD,FD SICK/INJURED PERSON,07U,[$-409]11/14/07 13:30 a11/p11,11/14/07,07/11/14 ,[$-409]11/14/07 13:25 a11/p11,1325,[$-409]11/14/07 13:26 a11/p11,13:25,45,895022.70700000005,504471.212,,
5600 PONCE DE LEON BLVD,,07010380,1,ZOA,TRESPASS WARNING,07U,[$-409]11/14/07 16:00 a11/p11,11/14/07,07/11/14 ,[$-409]11/14/07 14:40 a11/p11,1440,[$-409]11/14/07 14:45 a11/p11,14:39,#N/A,#N/A,#N/A,,
5600 PONCE DE LEON BLVD,,07010380,2,ZOE,TRESPASS WARNING,07U,[$-409]11/14/07 16:00 a11/p11,11/14/07,07/11/14 ,[$-409]11/14/07 14:40 a11/p11,1440,[$-409]11/14/07 14:45 a11/p11,14:39,#N/A,#N/A,#N/A,,
5800 SAN AMARO DR,BLK,07010390,1,TVE,THEFT OF BICYCLE,07U,[$-409]11/14/07 17:37 a11/p11,11/14/07,07/11/14 ,[$-409]11/14/07 00:30 a11/p11,0030,[$-409]11/14/07 17:15 a11/p11,0.020833,#N/A,#N/A,#N/A,,
1527 ALBENGA AV,403,07010397,1,FDD,FD INJURED PERSON,07U,[$-409]11/14/07 21:15 a11/p11,11/14/07,07/11/14 ,[$-409]11/14/07 20:36 a11/p11,2036,[$-409]11/14/07 20:36 a11/p11,20:36,110,891783.19900000002,502422.848,,
1306 STANFORD DR,,07010403,1,ZOA,TRESPASS WARNING,07U,[$-409]11/15/07 04:35 a11/p11,11/15/07,07/11/15 ,[$-409]11/15/07 04:05 a11/p11,0405,[$-409]11/15/07 04:06 a11/p11,04:04,31,893821.40300000005,504487.02600000001,,
1290 CAMPO SANO AV,,07010445,1,ZOE,SUSPICIOUS INCIDENT,07U,[$-409]11/15/07 22:49 a11/p11,11/15/07,07/11/15 ,[$-409]11/15/07 22:04 a11/p11,2204,[$-409]11/15/07 22:08 a11/p11,22:04,#N/A,#N/A,#N/A,,
1101 STANFORD DR,,07010447,1,ALA,ALCOHOL JUVENILE VIOLATION,07U,[$-409]11/16/07 00:05 a11/p11,11/16/07,07/11/16 ,[$-409]11/15/07 23:55 a11/p11,2355,[$-409]11/16/07 00:05 a11/p11,23:55,#N/A,#N/A,#N/A,,
1231 THEO DICKINSON DR,,07010449,1,ALA,ALCOHOL JUVENILE VIOLATION,07U,[$-409]11/16/07 04:00 a11/p11,11/16/07,07/11/16 ,[$-409]11/16/07 02:15 a11/p11,0215,[$-409]11/16/07 03:10 a11/p11,0.09375,#N/A,#N/A,#N/A,,
5600 GEORGE E MERRICK ST,21H,07010465,1,ZOA,TRESPASS WARNING,07U,[$-409]11/16/07 10:39 a11/p11,11/16/07,07/11/16 ,[$-409]11/16/07 10:39 a11/p11,1039,[$-409]11/16/07 10:39 a11/p11,10:39,#N/A,#N/A,#N/A,,
1300 MEMORIAL DR,,07010463,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,[$-409]11/16/07 11:10 a11/p11,11/16/07,07/11/16 ,[$-409]11/16/07 10:50 a11/p11,1050,[$-409]11/16/07 10:55 a11/p11,10:50,16,893634.74199999997,505003.36800000002,,
1330 MILLER DR,,07010468,1,ZOA,TRESPASS WARNING,07U,[$-409]11/16/07 13:00 a11/p11,11/16/07,07/11/16 ,[$-409]11/16/07 11:15 a11/p11,1115,[$-409]11/16/07 11:40 a11/p11,11:15,32,893531.48600000003,504366.55300000001,,
1540 CORNICHE AV,BLK,07010503,1,SXD,SEXUAL FORCIBLE FONDLING,07U,[$-409]11/17/07 04:29 a11/p11,11/17/07,07/11/17 ,[$-409]11/17/07 03:55 a11/p11,0355,[$-409]11/17/07 04:10 a11/p11,03:55,108,891547.33,502483.14199999999,,
1239 THEO DICKINSON DR,,07010504,1,ALA,ALCOHOL JUVENILE VIOLATION,07U,[$-409]11/17/07 04:48 a11/p11,11/17/07,07/11/17 ,[$-409]11/17/07 04:45 a11/p11,0445,[$-409]11/17/07 04:47 a11/p11,04:45,#N/A,#N/A,#N/A,,
1239 THEO DICKINSON DR,,07010526,1,THK,THEFT OTHER,07U,[$-409]11/17/07 19:51 a11/p11,11/17/07,07/11/17 ,[$-409]11/17/07 18:30 a11/p11,1830,[$-409]11/17/07 19:30 a11/p11,18:30,#N/A,#N/A,#N/A,,
4500 PONCE DE LEON BLVD,BLK,07010499,1,ZOD,INCIDENT REPORT,07U,[$-409]11/17/07 23:30 a11/p11,11/17/07,07/11/17 ,[$-409]11/17/07 00:45 a11/p11,0045,[$-409]11/17/07 00:50 a11/p11,0.03125,#N/A,#N/A,#N/A,,
5800 SAN AMARO DR,,07010529,1,SCA,SIMPLE BATTERY,07U,[$-409]11/18/07 00:46 a11/p11,11/18/07,07/11/18 ,[$-409]11/18/07 00:35 a11/p11,0035,[$-409]11/18/07 00:40 a11/p11,0.024306,#N/A,#N/A,#N/A,,
5200 BRUNSON DR,,07010570,1,THC,THEFT FROM MOTOR VEHICLE,07U,[$-409]11/19/07 15:27 a11/p11,11/19/07,07/11/19 ,[$-409]11/19/07 14:15 a11/p11,1415,[$-409]11/19/07 14:30 a11/p11,14:15,24,894706.67700000003,505424.42,,
1210 STANFORD DR,,07010579,1,THC,THEFT FROM MOTOR VEHICLE,07U,[$-409]11/19/07 17:07 a11/p11,11/19/07,07/11/19 ,[$-409]11/19/07 16:59 a11/p11,1659,[$-409]11/19/07 17:00 a11/p11,16:59,#N/A,#N/A,#N/A,,
5900 SAN AMARO DR,,07010592,1,FDD,FD INJURED PERSON,07U,[$-409]11/20/07 08:30 a11/p11,11/20/07,07/11/20 ,[$-409]11/20/07 07:50 a11/p11,0750,[$-409]11/20/07 07:57 a11/p11,07:50,#N/A,#N/A,#N/A,,
1244 STANFORD DR,,07010621,1,SCA,SIMPLE BATTERY,07U,[$-409]11/20/07 18:58 a11/p11,11/20/07,07/11/20 ,[$-409]11/18/07 18:30 a11/p11,1830,[$-409]11/18/07 18:40 a11/p11,18:30,45,895022.70700000005,504471.212,,
5700 PONCE DE LEON BLVD,,07010628,1,ZOA,TRESPASS WARNING,07U,[$-409]11/21/07 02:15 a11/p11,11/21/07,07/11/21 ,[$-409]11/21/07 01:34 a11/p11,0134,[$-409]11/21/07 01:35 a11/p11,0.065278,#N/A,#N/A,#N/A,,
1350 MILLER DR,125,07010635,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,[$-409]11/21/07 09:45 a11/p11,11/21/07,07/11/21 ,[$-409]11/21/07 09:35 a11/p11,0935,[$-409]11/21/07 09:35 a11/p11,09:35,#N/A,#N/A,#N/A,,
1231 THEO DICKINSON DR,,07010638,1,THG,THEFT FROM COIN OPERATED MACHINE,07U,[$-409]11/21/07 10:02 a11/p11,11/21/07,07/11/21 ,[$-409]11/19/07 11:00 a11/p11,1100,[$-409]11/21/07 08:30 a11/p11,11:00,#N/A,#N/A,#N/A,,
1101 STANFORD DR,214,07010678,1,SCE,SIMPLE HARASSMENT,07U,[$-409]11/23/07 16:00 a11/p11,11/23/07,07/11/23 ,[$-409]11/22/07 10:00 a11/p11,1000,[$-409]11/23/07 15:28 a11/p11,10:00,#N/A,#N/A,#N/A,,
5185 PONCE DE LEON BLVD,,07010681,1,THK,THEFT OTHER,07U,[$-409]11/23/07 16:09 a11/p11,11/23/07,07/11/23 ,[$-409]11/21/07 22:30 a11/p11,2230,[$-409]11/21/07 23:30 a11/p11,22:30,#N/A,#N/A,#N/A,,
1216 THEO DICKINSON DR,,07010688,1,ALA,ALCOHOL JUVENILE VIOLATION,07U,[$-409]11/24/07 04:00 a11/p11,11/24/07,07/11/24 ,[$-409]11/24/07 01:55 a11/p11,0155,[$-409]11/24/07 03:55 a11/p11,0.079861,62,893730.56900000002,503420.55200000003,,
1216 THEO DICKINSON DR,,07010688,2,ZOA,ALCOHOL JUVENILE VIOLATION,07U,[$-409]11/24/07 04:00 a11/p11,11/24/07,07/11/24 ,[$-409]11/24/07 01:55 a11/p11,0155,[$-409]11/24/07 03:55 a11/p11,0.079861,62,893730.56900000002,503420.55200000003,,
5615 PAVIA ST,,07010723,1,VAB,VANDALISM TO VEHICLE,07U,[$-409]11/26/07 09:13 a11/p11,11/26/07,07/11/26 ,[$-409]11/20/07 15:00 a11/p11,1500,[$-409]11/24/07 12:50 a11/p11,15:00,54,894485.30200000003,503768.17499999999,,
1101 STANFORD DR,,07010757,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,[$-409]11/27/07 02:00 a11/p11,11/27/07,07/11/27 ,[$-409]11/26/07 23:55 a11/p11,2355,[$-409]11/27/07 00:05 a11/p11,23:55,#N/A,#N/A,#N/A,,
5250 UNIVERSITY DR,,07010788,1,ZOE,SUSPICIOUS INCIDENT,07U,[$-409]11/27/07 15:09 a11/p11,11/27/07,07/11/27 ,[$-409]11/27/07 15:00 a11/p11,1500,[$-409]11/27/07 15:00 a11/p11,15:00,#N/A,#N/A,#N/A,,
1585 ALBENGA AV,3306,07010801,1,ZOD,INCIDENT REPORT,07U,[$-409]11/28/07 06:30 a11/p11,11/28/07,07/11/28 ,[$-409]11/28/07 04:53 a11/p11,0453,[$-409]11/28/07 04:56 a11/p11,04:53,107,891478.31499999994,502478.739,,
1228 THEO DICKINSON DR,23D,07010843,1,TVE,THEFT OF BICYCLE,07U,[$-409]11/29/07 11:50 a11/p11,11/29/07,07/11/29 ,[$-409]11/27/07 21:00 a11/p11,2100,[$-409]11/29/07 09:00 a11/p11,21:00,63,893509.95700000005,503319.49900000001,,
1231 THEO DICKINSON DR,P214,07010875,1,ALA,ALCOHOL JUVENILE VIOLATION,07U,[$-409]11/30/07 03:25 a11/p11,11/30/07,07/11/30 ,[$-409]11/30/07 02:40 a11/p11,0240,[$-409]11/30/07 02:50 a11/p11,02:40,#N/A,#N/A,#N/A,,
