Address1,Apt,Case,Pri_Offens,Off_Code,Offense,tract,date_rept,DATEofReport,REP_DATE,date_occ,hour_occ,date_fnd,hour_fnd,FID,X,Y,Donxees,Donyees
5600 PONCE DE LEON BLVD,BLK,07002046,1,VAB,VANDALISM TO VEHICLE,07U,"03/ 6/2007""  ""06:26:03 a03/p03",03/06/07,07/03/06,"03/ 5/2007""  ""18:30:00 a03/p03",1830,"03/ 6/2007""  ""06:15:00 a03/p03",18:30,,,,893629.750,505278.660
1244 STANFORD DR,,07002098,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"03/ 7/2007""  ""00:00:00 a03/p03",03/07/07,07/03/07,"03/ 7/2007""  ""00:00:00 a03/p03",1250,"03/ 7/2007""  ""00:00:00 a03/p03",12:49,45,895022.70700000005,504471.212,893052.380,504973.750
1531 BRESCIA AVE,,07002088,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"03/ 7/2007""  ""00:00:00 a03/p03",03/07/07,07/03/07,"03/ 7/2007""  ""00:00:00 a03/p03",0841,"03/ 7/2007""  ""00:00:00 a03/p03",08:41,,,,893303.880,503282.280
5000 PAVIA STREET,,07002090,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"03/ 7/2007""  ""00:00:00 a03/p03",03/07/07,07/03/07,"03/ 7/2007""  ""00:00:00 a03/p03",0850,"03/ 7/2007""  ""00:00:00 a03/p03",08:50,,,,892157.130,502897.630
1311 MILLER DR,,07002101,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"03/ 7/2007""  ""00:00:00 a03/p03",03/07/07,07/03/07,"03/ 7/2007""  ""00:00:00 a03/p03",1338,"03/ 7/2007""  ""00:00:00 a03/p03",13:38,,,,895227.560,503603.810
5801 SAN AMARO DR,,07002109,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"03/ 7/2007""  ""00:00:00 a03/p03",03/07/07,07/03/07,"03/ 7/2007""  ""00:00:00 a03/p03",1550,"03/ 7/2007""  ""00:00:00 a03/p03",15:49,,,,893172.310,503170.250
5501 SAN AMARO DR,,07002112,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"03/ 7/2007""  ""00:00:00 a03/p03",03/07/07,07/03/07,"03/ 7/2007""  ""00:00:00 a03/p03",1659,"03/ 7/2007""  ""00:00:00 a03/p03",16:59,,,,892157.060,501852.690
1300 MEMORIAL DR,,07002085,1,ZOD,INCIDENT REPORT,07U,"03/ 7/2007""  ""00:08:20 a03/p03",03/07/07,07/03/07,"03/ 6/2007""  ""23:40:00 a03/p03",2340,"03/ 7/2007""  ""00:08:00 a03/p03",23:40,16,893634.74199999997,505003.36800000002,0.000,0.000
1211 THEO DICKINSON DR,,07002093,1,ZOA,TRESPASS WARNING,07U,"03/ 7/2007""  ""10:14:02 a03/p03",03/07/07,07/03/07,"03/ 7/2007""  ""10:05:00 a03/p03",1005,"03/ 7/2007""  ""10:09:00 a03/p03",10:05,,,,894412.440,504032.880
1245 DAUER DR,1A101,07002094,1,SCB,SIMPLE ASSAULT / THREATS,07U,"03/ 7/2007""  ""10:58:00 a03/p03",03/07/07,07/03/07,"03/ 2/2007""  ""14:50:00 a03/p03",1450,"03/ 2/2007""  ""14:53:00 a03/p03",14:50,65,893424.071,502854.73300000001,892016.500,501196.910
1231 THEO DICKINSON DR,204,07002107,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,"03/ 7/2007""  ""16:03:12 a03/p03",03/07/07,07/03/07,"02/26/2007""  ""23:00:00 a02/p02",2300,"02/27/2007""  ""17:30:00 a02/p02",23:00,,,,895227.560,503603.810
1231 THEO DICKINSON DR,BLK,07002133,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"03/ 8/2007""  ""00:00:00 a03/p03",03/08/07,07/03/08,"03/ 8/2007""  ""00:00:00 a03/p03",0930,"03/ 8/2007""  ""00:00:00 a03/p03",09:30,,,,893255.060,504941.780
1100 MEMORIAL DR,,07002134,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"03/ 8/2007""  ""00:00:00 a03/p03",03/08/07,07/03/08,"03/ 8/2007""  ""00:00:00 a03/p03",0946,"03/ 8/2007""  ""00:00:00 a03/p03",09:46,,,,894348.630,504099.060
1365 MEMORIAL DR,,07002135,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"03/ 8/2007""  ""00:00:00 a03/p03",03/08/07,07/03/08,"03/ 8/2007""  ""00:00:00 a03/p03",1052,"03/ 8/2007""  ""00:00:00 a03/p03",10:52,,,,893603.060,505267.690
5225 PAVIA STREET,,07002149,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"03/ 8/2007""  ""00:00:00 a03/p03",03/08/07,07/03/08,"03/ 8/2007""  ""00:00:00 a03/p03",1520,"03/ 8/2007""  ""00:00:00 a03/p03",15:20,,,,895346.880,503851.810
6201 SAN AMARO DR,,07002123,1,SCA,SIMPLE BATTERY,07U,"03/ 8/2007""  ""01:39:12 a03/p03",03/08/07,07/03/08,"03/ 8/2007""  ""01:23:00 a03/p03",0123,"03/ 8/2007""  ""01:24:00 a03/p03",0.057639,,,,893202.500,503207.000
1211 THEO DICKINSON DR,,07002125,1,SXE,SEXUAL INDECENT EXPOSURE,07U,"03/ 8/2007""  ""02:09:01 a03/p03",03/08/07,07/03/08,"03/ 8/2007""  ""01:57:00 a03/p03",0157,"03/ 8/2007""  ""02:09:01 a03/p03",0.08125,,,,893750.000,503560.280
6201 SAN AMARO DR,,07002124,1,ZOA,TRESPASS WARNING,07U,"03/ 8/2007""  ""02:20:00 a03/p03",03/08/07,07/03/08,"03/ 8/2007""  ""02:20:00 a03/p03",0220,"03/ 8/2007""  ""02:20:00 a03/p03",0.097222,,,,893303.870,503282.280
1300 STANFORD DR,BLK,07002119,1,VEA,VEHICLE DRIVING / BOATING UNDER THE INFLUENCE,07U,"03/ 8/2007""  ""02:39:15 a03/p03",03/08/07,07/03/08,"03/ 7/2007""  ""19:00:00 a03/p03",1900,"03/ 7/2007""  ""19:00:00 a03/p03",19:00,,,,894923.060,505214.410
1101 STANFORD DR,,07002129,1,ZOD,INCIDENT REPORT,07U,"03/ 8/2007""  ""03:32:24 a03/p03",03/08/07,07/03/08,"03/ 8/2007""  ""03:32:23 a03/p03",0332,"03/ 8/2007""  ""03:32:24 a03/p03",03:32,,,,892186.190,501380.970
1101 STANFORD DR,,07002130,1,FDD,FD INJURED PERSON,07U,"03/ 8/2007""  ""05:46:33 a03/p03",03/08/07,07/03/08,"03/ 8/2007""  ""03:46:32 a03/p03",0346,"03/ 8/2007""  ""03:46:33 a03/p03",03:46,,,,894688.750,504113.880
5665 PONCE DE LEON BLVD,,07002143,2,FRL,FRAUD OTHER JURISDICTION,07U,"03/ 8/2007""  ""13:00:24 a03/p03",03/08/07,07/03/08,"03/ 7/2007""  ""18:00:00 a03/p03",1800,"03/ 8/2007""  ""10:00:00 a03/p03",18:00,,,,893698.190,502569.410
5665 PONCE DE LEON BLVD,,07002143,1,THK,THEFT OTHER,07U,"03/ 8/2007""  ""13:00:24 a03/p03",03/08/07,07/03/08,"03/ 7/2007""  ""18:00:00 a03/p03",1800,"03/ 8/2007""  ""10:00:00 a03/p03",18:00,,,,891951.060,502352.380
5250 UNIVERSITY DR,204,07002158,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,"03/ 8/2007""  ""16:59:00 a03/p03",03/08/07,07/03/08,"03/ 8/2007""  ""12:30:00 a03/p03",1230,"03/ 8/2007""  ""12:30:00 a03/p03",12:30,,,,894383.750,505930.720
5100 BRUNSON DR,,07002159,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,"03/ 8/2007""  ""17:08:55 a03/p03",03/08/07,07/03/08,"03/ 7/2007""  ""19:30:00 a03/p03",1930,"03/ 7/2007""  ""19:45:00 a03/p03",19:30,,,,893303.880,503282.280
5600 GEORGE E MERRICK ST,BLK,07002167,1,ALA,ALCOHOL JUVENILE VIOLATION,07U,"03/ 9/2007""  ""00:30:04 a03/p03",03/09/07,07/03/09,"03/ 8/2007""  ""23:48:03 a03/p03",2348,"03/ 8/2007""  ""23:48:04 a03/p03",23:48,,,,895374.630,503876.970
5600 PONCE DE LEON BLVD,,07002172,1,VAB,VANDALISM TO VEHICLE,07U,"03/ 9/2007""  ""06:41:41 a03/p03",03/09/07,07/03/09,"03/ 9/2007""  ""04:00:00 a03/p03",0400,"03/ 9/2007""  ""06:00:00 a03/p03",04:00,,,,895234.060,503611.910
1111 MEMORIAL DR,,07002186,1,VAB,VANDALISM TO VEHICLE,07U,"03/ 9/2007""  ""11:23:11 a03/p03",03/09/07,07/03/09,"03/ 8/2007""  ""12:00:00 a03/p03",1200,"03/ 8/2007""  ""18:00:00 a03/p03",12:00,18,894105.66599999997,505505.27299999999,893172.310,503170.250
5185 PONCE DE LEON BLVD,,07002194,1,VAC,VANDALISM TO PERSONAL PROPERTY,07U,"03/ 9/2007""  ""14:27:36 a03/p03",03/09/07,07/03/09,"03/ 8/2007""  ""18:00:00 a03/p03",1800,"03/ 9/2007""  ""14:00:00 a03/p03",18:00,,,,895227.560,503603.810
1245 DAUER DR,,07002206,1,THI,THEFT BY PICKPOCKET,07U,"03/ 9/2007""  ""23:38:16 a03/p03",03/09/07,07/03/09,"03/ 9/2007""  ""21:40:00 a03/p03",2140,"03/ 9/2007""  ""22:40:00 a03/p03",21:40,65,893424.071,502854.73300000001,893303.870,503282.280
1231 THEO DICKINSON DR,,07002211,1,THI,THEFT BY PICKPOCKET,07U,"03/10/2007""  ""01:19:54 a03/p03",03/10/07,07/03/10,"03/ 9/2007""  ""23:15:00 a03/p03",2315,"03/ 9/2007""  ""23:15:00 a03/p03",23:15,,,,892196.310,501598.970
1231 THEO DICKINSON DR,,07002210,1,ALA,ALCOHOL JUVENILE VIOLATION,07U,"03/10/2007""  ""01:22:32 a03/p03",03/10/07,07/03/10,"03/10/2007""  ""01:22:00 a03/p03",0122,"03/10/2007""  ""01:22:00 a03/p03",0.056944,,,,893288.190,503307.880
1216 THEO DICKINSON DR,36C,07002214,1,ALA,ALCOHOL JUVENILE VIOLATION,07U,"03/10/2007""  ""04:20:41 a03/p03",03/10/07,07/03/10,"03/10/2007""  ""02:36:00 a03/p03",0236,"03/10/2007""  ""02:36:00 a03/p03",02:36,62,893730.56900000002,503420.55200000003,892394.000,501151.030
5183 PONCE DE LEON BLVD,,07002259,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"03/12/2007""  ""00:00:00 a03/p03",03/12/07,07/03/12,"03/12/2007""  ""00:00:00 a03/p03",1035,"03/12/2007""  ""00:00:00 a03/p03",10:35,49,895569.78700000001,504323.94,894055.630,503699.220
1100 STANFORD DR,,07002257,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"03/12/2007""  ""00:00:00 a03/p03",03/12/07,07/03/12,"03/12/2007""  ""00:00:00 a03/p03",1005,"03/12/2007""  ""00:00:00 a03/p03",10:05,,,,0.000,0.000
1231 THEO DICKINSON DR,717,07002252,1,ZOJ,BAKER / MARCHMAN ACT,07U,"03/12/2007""  ""00:40:42 a03/p03",03/12/07,07/03/12,"03/11/2007""  ""22:35:41 a03/p03",2235,"03/11/2007""  ""22:42:42 a03/p03",22:35,,,,893881.060,503611.660
1525 ALBENGA AV,,07002254,1,VAA,VANDALISM TO STRUCTURE,07U,"03/12/2007""  ""04:34:08 a03/p03",03/12/07,07/03/12,"03/12/2007""  ""02:50:00 a03/p03",0250,"03/12/2007""  ""03:50:00 a03/p03",02:50,109,891786.45900000003,502485.90500000003,893303.870,503282.280
1231 THEO DICKINSON DR,,07002271,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,"03/12/2007""  ""12:49:00 a03/p03",03/12/07,07/03/12,"03/12/2007""  ""12:30:00 a03/p03",1230,"03/12/2007""  ""12:30:00 a03/p03",12:30,,,,893393.310,504630.530
5801 PONCE DE LEON BLVD,,07002325,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"03/13/2007""  ""00:00:00 a03/p03",03/13/07,07/03/13,"03/13/2007""  ""00:00:00 a03/p03",1435,"03/13/2007""  ""00:00:00 a03/p03",14:35,,,,892137.810,502371.590
1231 THEO DICKINSON DR,,07002308,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,"03/13/2007""  ""01:55:19 a03/p03",03/13/07,07/03/13,"03/13/2007""  ""01:55:00 a03/p03",0155,"03/13/2007""  ""01:55:00 a03/p03",0.079861,,,,894704.560,503695.720
1241 THEO DICKINSON DR,,07002330,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,"03/13/2007""  ""15:28:50 a03/p03",03/13/07,07/03/13,"03/ 6/2007""  ""09:55:00 a03/p03",0955,"03/ 6/2007""  ""10:05:00 a03/p03",09:55,81,892858.31700000004,503002.52299999999,892692.560,501420.220
1204 THEO DICKINSON DR,,07002344,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"03/14/2007""  ""00:00:00 a03/p03",03/14/07,07/03/14,"03/14/2007""  ""00:00:00 a03/p03",0845,"03/14/2007""  ""00:00:00 a03/p03",08:45,61,893997.68799999997,503562.033,892692.560,501420.220
5815 STANFORD DR,,07002348,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"03/14/2007""  ""00:00:00 a03/p03",03/14/07,07/03/14,"03/14/2007""  ""00:00:00 a03/p03",1020,"03/14/2007""  ""00:00:00 a03/p03",10:20,,,,892145.880,503167.780
5225 STANFORD DR,,07002359,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"03/14/2007""  ""00:00:00 a03/p03",03/14/07,07/03/14,"03/14/2007""  ""00:00:00 a03/p03",1540,"03/14/2007""  ""00:00:00 a03/p03",15:40,,,,894667.940,504124.660
5202 MERRICK ST,,07002353,1,ZOJ,BAKER / MARCHMAN ACT,07U,"03/14/2007""  ""09:45:00 a03/p03",03/14/07,07/03/14,"03/14/2007""  ""09:30:00 a03/p03",0930,"03/14/2007""  ""09:40:00 a03/p03",09:30,,,,893303.880,503282.280
1330 MILLER DR,,07002372,1,ZOA,TRESPASS WARNING,07U,"03/15/2007""  ""00:08:00 a03/p03",03/15/07,07/03/15,"03/14/2007""  ""23:10:00 a03/p03",2310,"03/14/2007""  ""23:10:00 a03/p03",23:10,32,893531.48600000003,504366.55300000001,893698.180,502569.400
1306 STANFORD DR,,07002401,1,ALA,ALCOHOL JUVENILE VIOLATION,07U,"03/16/2007""  ""00:56:55 a03/p03",03/16/07,07/03/16,"03/16/2007""  ""00:56:54 a03/p03",0056,"03/16/2007""  ""00:56:55 a03/p03",0.038889,31,893821.40300000005,504487.02600000001,892182.440,501343.690
1570 LIGURIA AV,,07002416,1,ZOE,SUSPICIOUS INCIDENT,07U,"03/16/2007""  ""11:56:32 a03/p03",03/16/07,07/03/16,"03/16/2007""  ""10:20:00 a03/p03",1020,"03/16/2007""  ""10:20:00 a03/p03",10:20,104,891512.72,501942.45299999998,892672.500,501442.500
5185 PONCE DE LEON BLVD,,07002442,1,ALA,ALCOHOL JUVENILE VIOLATION,07U,"03/17/2007""  ""00:59:58 a03/p03",03/17/07,07/03/17,"03/17/2007""  ""00:53:00 a03/p03",0053,"03/17/2007""  ""00:53:00 a03/p03",0.036806,,,,0.000,0.000
5700 SAN AMARO DR,BLK,07002444,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"03/17/2007""  ""05:36:11 a03/p03",03/17/07,07/03/17,"03/17/2007""  ""04:48:00 a03/p03",0448,"03/17/2007""  ""04:48:00 a03/p03",04:48,,,,895374.630,503876.970
1245 DAUER DR,,07002461,1,VAB,VANDALISM TO VEHICLE,07U,"03/18/2007""  ""13:06:00 a03/p03",03/18/07,07/03/18,"03/18/2007""  ""10:30:00 a03/p03",1030,"03/18/2007""  ""11:15:00 a03/p03",10:30,65,893424.071,502854.73300000001,892672.500,501442.500
1300 MEMORIAL DR,,07002497,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"03/19/2007""  ""00:00:00 a03/p03",03/19/07,07/03/19,"03/19/2007""  ""00:00:00 a03/p03",1404,"03/19/2007""  ""00:00:00 a03/p03",14:04,16,893634.74199999997,505003.36800000002,893255.060,504941.780
5050 BRUNSON DR,,07002498,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"03/19/2007""  ""00:00:00 a03/p03",03/19/07,07/03/19,"03/19/2007""  ""00:00:00 a03/p03",1410,"03/19/2007""  ""00:00:00 a03/p03",14:10,20,894420.18700000003,505665.27899999998,893121.370,503114.620
1507 LEVANTE AV,,07002485,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"03/19/2007""  ""00:00:00 a03/p03",03/19/07,07/03/19,"03/19/2007""  ""00:00:00 a03/p03",1055,"03/19/2007""  ""00:00:00 a03/p03",10:55,95,891853.24100000004,501275.31300000002,893705.940,502575.750
5665 PONCE DE LEON BLVD,,07002495,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"03/19/2007""  ""00:00:00 a03/p03",03/19/07,07/03/19,"03/19/2007""  ""00:00:00 a03/p03",1317,"03/19/2007""  ""00:00:00 a03/p03",13:17,,,,893705.940,502575.750
1231 THEO DICKINSON DR,,07002486,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,"03/19/2007""  ""11:33:00 a03/p03",03/19/07,07/03/19,"03/18/2007""  ""20:30:00 a03/p03",2030,"03/18/2007""  ""21:30:00 a03/p03",20:30,,,,894951.380,503904.940
5800 SAN AMARO DR,,07002512,1,VAB,VANDALISM TO VEHICLE,07U,"03/19/2007""  ""16:36:11 a03/p03",03/19/07,07/03/19,"03/19/2007""  ""15:00:00 a03/p03",1500,"03/19/2007""  ""16:15:00 a03/p03",15:00,,,,892822.380,501564.190
5821 SAN AMARO DR,,07002515,1,PRC,PROPERTY DAMAGED,07U,"03/19/2007""  ""17:30:34 a03/p03",03/19/07,07/03/19,"03/19/2007""  ""17:10:33 a03/p03",1710,"03/19/2007""  ""17:15:34 a03/p03",17:10,,,,894277.560,506034.280
1245 DAUER DR,,07002524,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,"03/19/2007""  ""23:22:12 a03/p03",03/19/07,07/03/19,"03/19/2007""  ""19:30:11 a03/p03",1930,"03/19/2007""  ""20:30:12 a03/p03",19:30,65,893424.071,502854.73300000001,893705.940,502575.750
1245 DAUER DR,,07002524,2,ZOA,TRESPASS WARNING,07U,"03/19/2007""  ""23:22:12 a03/p03",03/19/07,07/03/19,"03/19/2007""  ""19:30:11 a03/p03",1930,"03/19/2007""  ""20:30:12 a03/p03",19:30,65,893424.071,502854.73300000001,892672.500,501442.500
5183 PONCE DE LEON BLVD,,07002530,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"03/20/2007""  ""00:00:00 a03/p03",03/20/07,07/03/20,"03/20/2007""  ""00:00:00 a03/p03",0905,"03/20/2007""  ""00:00:00 a03/p03",09:05,49,895569.78700000001,504323.94,894412.440,504032.880
5821 HURRICANE DR,,07002531,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"03/20/2007""  ""00:00:00 a03/p03",03/20/07,07/03/20,"03/20/2007""  ""00:00:00 a03/p03",1015,"03/20/2007""  ""00:00:00 a03/p03",10:15,,,,895202.880,503586.780
5665 PONCE DE LEON BLVD,,07002536,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"03/20/2007""  ""00:00:00 a03/p03",03/20/07,07/03/20,"03/20/2007""  ""00:00:00 a03/p03",1120,"03/20/2007""  ""00:00:00 a03/p03",11:20,,,,893423.310,504641.500
5665 PONCE DE LEON BLVD,,07002541,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"03/20/2007""  ""00:00:00 a03/p03",03/20/07,07/03/20,"03/20/2007""  ""00:00:00 a03/p03",1300,"03/20/2007""  ""00:00:00 a03/p03",13:00,,,,893255.060,504941.780
1231 THEO DICKINSON DR,MT 1107,07002526,1,FDD,FD INJURED PERSON,07U,"03/20/2007""  ""02:56:14 a03/p03",03/20/07,07/03/20,"03/20/2007""  ""02:01:13 a03/p03",0201,"03/20/2007""  ""02:01:14 a03/p03",0.084028,,,,895202.880,503586.780
1244 STANFORD DR,,07002532,1,ANB,ANIMAL BITE / ATTACK,07U,"03/20/2007""  ""10:23:00 a03/p03",03/20/07,07/03/20,"03/19/2007""  ""15:00:00 a03/p03",1500,"03/19/2007""  ""15:00:00 a03/p03",15:00,45,895022.70700000005,504471.212,893383.750,503369.440
1200 STANFORD DR,BLK,07002545,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,"03/20/2007""  ""14:34:22 a03/p03",03/20/07,07/03/20,"03/20/2007""  ""14:29:21 a03/p03",1429,"03/20/2007""  ""14:33:22 a03/p03",14:29,,,,0.000,0.000
1300 MEMORIAL DR,,07002584,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"03/21/2007""  ""00:00:00 a03/p03",03/21/07,07/03/21,"03/21/2007""  ""00:00:00 a03/p03",1535,"03/21/2007""  ""00:00:00 a03/p03",15:35,16,893634.74199999997,505003.36800000002,895346.880,503851.810
5615 PAVIA ST,,07002571,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"03/21/2007""  ""00:00:00 a03/p03",03/21/07,07/03/21,"03/21/2007""  ""00:00:00 a03/p03",1135,"03/21/2007""  ""00:00:00 a03/p03",11:35,54,894485.30200000003,503768.17499999999,893042.620,501762.810
1101 STANFORD DR,,07002565,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"03/21/2007""  ""00:00:00 a03/p03",03/21/07,07/03/21,"03/21/2007""  ""00:00:00 a03/p03",0903,"03/21/2007""  ""00:00:00 a03/p03",09:03,,,,893042.620,501762.810
1311 MILLER DR,,07002583,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"03/21/2007""  ""00:00:00 a03/p03",03/21/07,07/03/21,"03/21/2007""  ""00:00:00 a03/p03",1521,"03/21/2007""  ""00:00:00 a03/p03",15:20,,,,893698.190,502569.410
1301 MEMORIAL DR,354A,07002568,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,"03/21/2007""  ""10:40:57 a03/p03",03/21/07,07/03/21,"03/ 9/2007""  ""21:00:00 a03/p03",2100,"03/21/2007""  ""10:30:00 a03/p03",21:00,7,893366.68200000003,505369.12400000001,892669.500,504245.340
1314 MILLER DR,,07002625,1,PRB,PROPERTY LOST,07U,"03/22/2007""  ""16:16:10 a03/p03",03/22/07,07/03/22,"03/17/2007""  ""14:00:00 a03/p03",1400,"03/17/2007""  ""18:00:00 a03/p03",14:00,33,893377.17200000002,504450.17200000002,892158.500,502114.460
1101 STANFORD DR,,07002642,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"03/23/2007""  ""00:00:00 a03/p03",03/23/07,07/03/23,"03/23/2007""  ""00:00:00 a03/p03",0956,"03/23/2007""  ""00:00:00 a03/p03",09:56,,,,893403.620,503367.530
1223 THEO DICKINSON DR,,07002650,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,"03/23/2007""  ""00:00:00 a03/p03",03/23/07,07/03/23,"03/23/2007""  ""00:00:00 a03/p03",1240,"03/23/2007""  ""00:00:00 a03/p03",12:40,,,,892602.120,501365.560
5500 PONCE DE LEON BLVD,BLK,07002634,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,"03/23/2007""  ""01:26:55 a03/p03",03/23/07,07/03/23,"03/22/2007""  ""23:40:00 a03/p03",2340,"03/22/2007""  ""23:40:00 a03/p03",23:40,,,,895159.060,503668.060
5500 PONCE DE LEON BLVD,BLK,07002634,1,VEC,VEHICLE TRAFFIC OFFENSE (NON-DUI),07U,"03/23/2007""  ""01:26:55 a03/p03",03/23/07,07/03/23,"03/22/2007""  ""23:40:00 a03/p03",2340,"03/22/2007""  ""23:40:00 a03/p03",23:40,,,,892151.250,502788.340
6000 SAN AMARO DR,,07002636,1,ZOD,INCIDENT REPORT,07U,"03/23/2007""  ""03:53:59 a03/p03",03/23/07,07/03/23,"03/23/2007""  ""02:30:58 a03/p03",0230,"03/23/2007""  ""02:35:59 a03/p03",02:30,,,,893303.870,503282.280
1211 THEO DICKINSON DR,,07002637,2,ALA,ALCOHOL JUVENILE VIOLATION,07U,"03/23/2007""  ""04:40:00 a03/p03",03/23/07,07/03/23,"03/23/2007""  ""04:40:00 a03/p03",0440,"03/23/2007""  ""04:40:00 a03/p03",04:40,,,,893202.500,503207.000
1211 THEO DICKINSON DR,,07002637,1,FRG,FRAUD POSSESSION OF COUNTERFEIT,07U,"03/23/2007""  ""04:40:00 a03/p03",03/23/07,07/03/23,"03/23/2007""  ""04:40:00 a03/p03",0440,"03/23/2007""  ""04:40:00 a03/p03",04:40,,,,893202.500,503207.000
1211 THEO DICKINSON DR,,07002637,1,XOM,OBSTRUCTION OF JUSTICE / RESIST ARREST / ESCAPE,07U,"03/23/2007""  ""04:40:00 a03/p03",03/23/07,07/03/23,"03/23/2007""  ""04:40:00 a03/p03",0440,"03/23/2007""  ""04:40:00 a03/p03",04:40,,,,892185.690,501609.220
1223 THEO DICKINSON DR,,07002638,1,VAC,VANDALISM TO PERSONAL PROPERTY,07U,"03/23/2007""  ""05:13:47 a03/p03",03/23/07,07/03/23,"03/23/2007""  ""03:30:46 a03/p03",0330,"03/23/2007""  ""03:57:47 a03/p03",03:30,,,,892185.690,501609.220
5185 PONCE DE LEON BLVD,,07002639,1,FDD,FD INJURED PERSON,07U,"03/23/2007""  ""06:08:45 a03/p03",03/23/07,07/03/23,"03/23/2007""  ""05:47:00 a03/p03",0547,"03/23/2007""  ""05:49:00 a03/p03",05:47,,,,892126.940,502901.840
1245 DAUER DR,,07002643,1,FRD,FRAUD BY CREDIT CARD / ATM,07U,"03/23/2007""  ""11:10:09 a03/p03",03/23/07,07/03/23,"03/19/2006""  ""20:00:00 a03/p03",2000,"03/21/2006""  ""17:00:00 a03/p03",20:00,65,893424.071,502854.73300000001,893424.250,504611.500
5501 SAN AMARO DR,,07002664,1,SCE,SIMPLE HARASSMENT,07U,"03/23/2007""  ""21:04:08 a03/p03",03/23/07,07/03/23,"03/22/2007""  ""18:00:00 a03/p03",1800,"03/22/2007""  ""18:15:00 a03/p03",18:00,,,,895159.060,503668.060
1239 THEO DICKINSON DR,,07002670,1,ALA,ALCOHOL JUVENILE VIOLATION,07U,"03/24/2007""  ""01:05:48 a03/p03",03/24/07,07/03/24,"03/24/2007""  ""00:20:00 a03/p03",0020,"03/24/2007""  ""00:20:00 a03/p03",0.013889,,,,895159.060,503668.060
1239 THEO DICKINSON DR,,07002670,2,FDD,FD INJURED PERSON,07U,"03/24/2007""  ""01:05:48 a03/p03",03/24/07,07/03/24,"03/24/2007""  ""00:20:00 a03/p03",0020,"03/24/2007""  ""00:20:00 a03/p03",0.013889,,,,893418.810,504631.340
5200 PONCE DE LEON BLVD,BLK,07002672,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,"03/24/2007""  ""01:46:00 a03/p03",03/24/07,07/03/24,"03/24/2007""  ""01:46:00 a03/p03",0146,"03/24/2007""  ""01:46:00 a03/p03",0.073611,,,,893252.500,504951.660
