address,apt,case,primary_offense,offense_code,offense,tract,date_rept,date_occu,hour_occu,date_fnd,hour_fnd,fid,x,y
5665 PONCE DE LEON BLVD,,13006341,1,THK,THEFT OTHER,07U,2013-08-27,2013-08-26,1800,2013-08-26,1810,123,893056.50699999998,501950.05499999999
1306 STANFORD DR,,13006629,1,THK,THEFT OTHER,07U,2013-09-06,2013-09-06,1750,2013-09-06,1805,881,893977.70700000005,504530.68099999998
1306 STANFORD DR,,13006687,1,THK,THEFT OTHER,07U,2013-09-09,2013-09-06,1645,2013-09-06,1900,881,893977.70700000005,504530.68099999998
5050 BRUNSON DR,,13006907,1,THK,THEFT OTHER,07U,2013-09-17,2013-09-13,1700,2013-09-16,0900,20,894420.18700000003,505665.27899999998
1241 DICKINSON DR,,13007613,1,THK,THEFT OTHER,07U,2013-10-13,2013-10-13,0825,2013-10-13,1110,788,892878.81700000004,503232.52399999998
1100 STANFORD DR,BLK,13007981,1,THK,THEFT OTHER,07U,2013-10-25,2013-10-25,0312,2013-10-25,0316,476,894897.47499999998,503874.94400000002
1101 STANFORD DR,,13008216,1,THK,THEFT OTHER,07U,2013-11-02,2013-11-02,0100,2013-11-02,0115,131,895221.08200000005,503966.17599999998
1575 LIGURIA AV,,13009052,2,THK,THEFT OTHER,07U,2013-12-03,2013-11-22,1500,2013-12-01,2100,105,891500.13199999998,502206.99300000002
5821 SAN AMARO DR,,13009268,1,THK,THEFT OTHER,07U,2013-12-12,2013-12-12,0527,2013-12-12,0530,81,892858.31700000004,503002.52299999999
1300 MEMORIAL DR,BLK,13009304,1,THK,THEFT OTHER,07U,2013-12-13,2013-12-13,0800,2013-12-13,0830,365,893644.549,504747.19199999998
1200 MEMORIAL DR,,13009438,1,THK,THEFT OTHER,07U,2013-12-17,2013-12-12,0400,2013-12-12,0700,551,893836.804,505424.38
1231 DICKINSON DR,PT910,13006647,2,THM,THEFT FROM BURGLARY,07U,2013-09-07,2013-09-07,0000,2013-09-07,1030,71,893300.82700000005,503382.65600000002
5185 PONCE DE LEON BLVD,239,13007298,2,THM,THEFT FROM BURGLARY,07U,2013-10-01,2013-09-28,1700,2013-09-30,2130,128,895168.85600000003,504274.32299999997
5185 PONCE DE LEON BLVD,PR703,13007377,2,THM,THEFT FROM BURGLARY,07U,2013-10-04,2013-10-04,0230,2013-10-04,0840,128,895168.85600000003,504274.32299999997
1101 STANFORD DR,M537,13007431,2,THM,THEFT FROM BURGLARY,07U,2013-10-06,2013-10-06,0900,2013-10-06,1515,129,895055.79700000002,504146.53700000001
1527 LIGURIA AV,UV4 #108,13008985,2,THM,THEFT FROM BURGLARY,07U,2013-11-30,2013-11-30,1030,2013-11-30,1530,105,891500.13199999998,502206.99300000002
5821 SAN AMARO DR,,13006156,1,TVE,THEFT OF BICYCLE,07U,2013-08-21,2013-08-17,1200,2013-08-17,1400,618,892427.48199999996,502826.14
5821 SAN AMARO DR,,13007017,1,TVE,THEFT OF BICYCLE,07U,2013-09-20,2013-09-05,2015,2013-09-06,0815,618,892427.48199999996,502826.14
6000 SAN AMARO DR,,13007288,1,TVE,THEFT OF BICYCLE,07U,2013-09-30,2013-09-29,2315,2013-09-30,0945,387,892064.93799999997,501988.53399999999
5821 SAN AMARO DR,,13007428,1,TVE,THEFT OF BICYCLE,07U,2013-10-06,2013-10-06,1300,2013-10-06,1630,618,892427.48199999996,502826.14
5821 SAN AMARO DR,,13007459,1,TVE,THEFT OF BICYCLE,07U,2013-10-07,2013-10-07,1500,2013-10-07,1830,618,892427.48199999996,502826.14
6299 SAN AMARO DR,,13008347,1,TVE,THEFT OF BICYCLE,07U,2013-11-06,2013-11-02,0800,2013-11-02,1530,364,892488.22400000005,501337.41200000001
1570 LIGURIA AV,,13009015,1,TVE,THEFT OF BICYCLE,07U,2013-12-02,2013-11-23,1800,2013-12-01,0830,261,891462.24800000002,501943.88500000001
1575 LIGURIA AV,,13009023,1,TVE,THEFT OF BICYCLE,07U,2013-12-02,2013-11-22,0900,2013-12-02,1000,105,891500.13199999998,502206.99300000002
1575 LIGURIA AV,,13009052,1,TVE,THEFT OF BICYCLE,07U,2013-12-03,2013-11-22,1500,2013-12-01,2100,105,891500.13199999998,502206.99300000002
5400 PONCE DE LEON BLVD,BLK,13009234,1,TVE,THEFT OF BICYCLE,07U,2013-12-10,2013-12-09,2300,2013-12-10,1600,149,893975.71,502727.44799999997
1500 BRESCIA AV,,13007195,1,TVF,THEFT OF OTHER VEHICLE,07U,2013-09-27,2013-09-26,2320,2013-09-26,2330,212,891529.86800000002,501506.755
1211 DICKINSON DR,,13008851,1,VAA,VANDALISM TO STRUCTURE,07U,2013-11-24,2013-11-24,0220,2013-11-24,0230,67,893671.82799999998,503718.77100000001
1211 DICKINSON DR,,13009180,1,VAA,VANDALISM TO STRUCTURE,07U,2013-12-08,2013-12-08,1022,2013-12-08,1022,67,893671.82799999998,503718.77100000001
5615 PAVIA ST,,13008953,1,VAB,VANDALISM TO VEHICLE,07U,2013-11-28,2013-11-27,2240,2013-11-28,0829,,,
5185 PONCE DE LEON BLVD,G200,13009652,1,VAB,VANDALISM TO VEHICLE,07U,2013-12-27,2013-12-27,1141,2013-12-27,1300,,,
1231 DICKINSON DR,MT819,13007606,1,VAC,VANDALISM TO PROPERTY,07U,2013-10-13,2013-10-13,0100,2013-10-13,0200,70,893261.76699999999,503552.82699999999
1231 DICKINSON DR,513 PT,13008174,1,VAC,VANDALISM TO PROPERTY,07U,2013-11-01,2013-11-01,0200,2013-11-01,0220,,,
1231 DICKINSON DR,,13008484,1,VAC,VANDALISM TO PROPERTY,07U,2013-11-12,2013-11-08,1700,2013-11-11,0800,,,
1231 DICKINSON DR,,13007052,1,VEB,VEHICLE HIT & RUN,07U,2013-09-21,2013-09-21,2123,2013-09-21,2143,,,
1500 LEVANTE AV,BLK,13007372,1,VEB,VEHICLE HIT & RUN,07U,2013-10-04,2013-10-04,0239,2013-10-04,0240,,,
1200 CAMPO SANO AV,BLK,13007674,1,VEB,VEHICLE HIT & RUN,07U,2013-10-15,2013-10-15,0814,2013-10-15,0814,,,
5100 BRUNSON DR,,13008276,1,VEB,VEHICLE HIT & RUN,07U,2013-11-05,2013-11-05,0031,2013-11-05,0031,,,
PONCE DE LEON BLVD/SAN AMARO DR,,13009172,1,VEB,VEHICLE HIT & RUN,07U,2013-12-07,2013-12-07,2029,2013-12-07,2029,,,
SAN AMARO DR/LIGURIA AV,,13005835,1,VEL,VEHICLE TRAFFIC CRASH,07U,2013-08-08,2013-08-08,1640,2013-08-08,1640,,,
STANFORD DR/PONCE DE LEON BLVD,,13005935,1,VEL,VEHICLE TRAFFIC CRASH,07U,2013-08-13,2013-08-13,0858,2013-08-13,0858,,,
PONCE DE LEON BLVD/SAN AMARO DR,,13005950,1,VEL,VEHICLE TRAFFIC CRASH,07U,2013-08-13,2013-08-13,1659,2013-08-13,1659,,,
LEVANTE AV/RED RD,,13006149,1,VEL,VEHICLE TRAFFIC CRASH,07U,2013-08-21,2013-08-21,0853,2013-08-21,0853,,,
1245 DAUER DR,,13006171,1,VEL,VEHICLE TRAFFIC CRASH,07U,2013-08-21,2013-08-21,1820,2013-08-21,1820,,,
PONCE DE LEON BLVD/DICKINSON DR,,13006222,1,VEL,VEHICLE TRAFFIC CRASH,07U,2013-08-23,2013-08-23,1439,2013-08-23,1439,,,
5800 SAN AMARO DR,,13006228,1,VEL,VEHICLE TRAFFIC CRASH,07U,2013-08-23,2013-08-23,1612,2013-08-23,1612,,,
PONCE DE LEON BLVD/STANFORD DR,,13006246,1,VEL,VEHICLE TRAFFIC CRASH,07U,2013-08-24,2013-08-24,0755,2013-08-24,0755,,,
ALBENGA AV/RED RD,,13006362,1,VEL,VEHICLE TRAFFIC CRASH,07U,2013-08-28,2013-08-28,0904,2013-08-28,0904,,,
PONCE DE LEON BLVD/SAN AMARO DR,,13006422,1,VEL,VEHICLE TRAFFIC CRASH,07U,2013-08-29,2013-08-29,1828,2013-08-29,1828,,,
RED RD/CORNICHE AV,,13006424,1,VEL,VEHICLE TRAFFIC CRASH,07U,2013-08-29,2013-08-29,1950,2013-08-29,1950,,,
5000 BRUNSON DR,,13006506,1,VEL,VEHICLE TRAFFIC CRASH,07U,2013-09-03,2013-09-03,0931,2013-09-03,0931,,,
BRESCIA AV/SAN AMARO DR,,13006557,1,VEL,VEHICLE TRAFFIC CRASH,07U,2013-09-04,2013-09-04,1649,2013-09-04,1649,,,
SAN AMARO DR/CORNICHE AV,,13006682,1,VEL,VEHICLE TRAFFIC CRASH,07U,2013-09-09,2013-09-09,1316,2013-09-09,1316,,,
MILLER RD/SAN AMARO DR,,13006790,1,VEL,VEHICLE TRAFFIC CRASH,07U,2013-09-12,2013-09-12,1648,2013-09-12,1648,,,
5185 PONCE DE LEON BLVD,,13006825,1,VEL,VEHICLE TRAFFIC CRASH,07U,2013-09-13,2013-09-13,1644,2013-09-13,1644,,,
PONCE DE LEON BLVD/DICKINSON DR,,13006913,1,VEL,VEHICLE TRAFFIC CRASH,07U,2013-09-17,2013-09-17,1556,2013-09-17,1556,,,
PONCE DE LEON BLVD/S ALHAMBRA CIR,,13006962,1,VEL,VEHICLE TRAFFIC CRASH,07U,2013-09-19,2013-09-19,0713,2013-09-19,0713,,,
BRESCIA AV/SAN AMARO DR,,13007109,1,VEL,VEHICLE TRAFFIC CRASH,07U,2013-09-24,2013-09-24,1310,2013-09-24,1310,388,892141.48199999996,501903.52299999999
1500 LEVANTE AV,BLK,13007148,1,VEL,VEHICLE TRAFFIC CRASH,07U,2013-09-25,2013-09-25,1324,2013-09-25,1324,267,892024.07799999998,501299.79599999997
SAN AMARO DR/MILLER RD,,13007181,1,VEL,VEHICLE TRAFFIC CRASH,07U,2013-09-26,2013-09-26,1624,2013-09-26,1624,,,
1500 LEVANTE AV,BLK,13007286,1,VEL,VEHICLE TRAFFIC CRASH,07U,2013-09-30,2013-09-30,1849,2013-09-30,1849,,,
PONCE DE LEON BLVD/S ALHAMBRA CIR,,13007375,1,VEL,VEHICLE TRAFFIC CRASH,07U,2013-10-04,2013-10-04,0703,2013-10-04,0703,,,
STANFORD DR/PONCE DE LEON BLVD,,13007403,1,VEL,VEHICLE TRAFFIC CRASH,07U,2013-10-05,2013-10-05,1347,2013-10-05,1347,,,
S ALHAMBRA CIR/PONCE DE LEON BLVD,,13007404,1,VEL,VEHICLE TRAFFIC CRASH,07U,2013-10-05,2013-10-05,1557,2013-10-05,1557,,,
5250 UNIVERSITY DR,,13007410,1,VEL,VEHICLE TRAFFIC CRASH,07U,2013-10-05,2013-10-05,2209,2013-10-05,2209,,,
5200 UNIVERSITY DR,,13007503,1,VEL,VEHICLE TRAFFIC CRASH,07U,2013-10-09,2013-10-09,1053,2013-10-09,1053,,,
5665 PONCE DE LEON BLVD,,13007505,1,VEL,VEHICLE TRAFFIC CRASH,07U,2013-10-09,2013-10-09,1135,2013-10-09,1135,,,
SAN AMARO DR/ALBENGA AV,,13007643,1,VEL,VEHICLE TRAFFIC CRASH,07U,2013-10-14,2013-10-14,1228,2013-10-14,1228,,,
5800 SAN AMARO DR,,13007734,1,VEL,VEHICLE TRAFFIC CRASH,07U,2013-10-16,2013-10-16,1600,2013-10-16,1600,,,
MILLER DR/SAN AMARO DR,,13007743,1,VEL,VEHICLE TRAFFIC CRASH,07U,2013-10-16,2013-10-16,2054,2013-10-16,2054,,,
BRESCIA AV/SAN AMARO DR,,13007757,1,VEL,VEHICLE TRAFFIC CRASH,07U,2013-10-17,2013-10-17,1015,2013-10-17,1015,,,
5100 BRUNSON DR,,13007863,1,VEL,VEHICLE TRAFFIC CRASH,07U,2013-10-21,2013-10-21,1324,2013-10-21,1324,800,894895.60100000002,505713.32500000001
SAN AMARO DR/MILLER RD,,13008046,1,VEL,VEHICLE TRAFFIC CRASH,07U,2013-10-28,2013-10-28,0819,2013-10-28,0819,,,
MILLER RD/SAN AMARO DR,,13008085,1,VEL,VEHICLE TRAFFIC CRASH,07U,2013-10-29,2013-10-29,0803,2013-10-29,0803,,,
1400 MILLER RD,BLK,13008088,1,VEL,VEHICLE TRAFFIC CRASH,07U,2013-10-29,2013-10-29,0937,2013-10-29,0937,,,
5600 GEORGE E MERRICK ST,,13008480,1,VEL,VEHICLE TRAFFIC CRASH,07U,2013-11-11,2013-11-11,2127,2013-11-11,2127,,,
DICKINSON DR/PONCE DE LEON BLVD,,13008496,1,VEL,VEHICLE TRAFFIC CRASH,07U,2013-11-12,2013-11-12,1609,2013-11-12,1609,,,
1245 DAUER DR,,13008567,1,VEL,VEHICLE TRAFFIC CRASH,07U,2013-11-15,2013-11-15,0016,2013-11-15,0016,,,
RED RD/LEVANTE AV,,13008683,1,VEL,VEHICLE TRAFFIC CRASH,07U,2013-11-18,2013-11-18,1925,2013-11-18,1925,,,
5665 PONCE DE LEON BLVD,,13008733,1,VEL,VEHICLE TRAFFIC CRASH,07U,2013-11-20,2013-11-20,1302,2013-11-20,1302,,,
1241 DAUER DR,,13008776,1,VEL,VEHICLE TRAFFIC CRASH,07U,2013-11-21,2013-11-21,1534,2013-11-21,1534,,,
S ALHAMBRA CIR/PONCE DE LEON BLVD,,13008807,1,VEL,VEHICLE TRAFFIC CRASH,07U,2013-11-22,2013-11-22,1436,2013-11-22,1436,,,
DAUER DR/PONCE DE LEON BLVD,,13008816,1,VEL,VEHICLE TRAFFIC CRASH,07U,2013-11-22,2013-11-22,1754,2013-11-22,1754,,,
SAN AMARO DR/MILLER DR,,13009077,1,VEL,VEHICLE TRAFFIC CRASH,07U,2013-12-04,2013-12-04,1215,2013-12-04,1215,,,
PONCE DE LEON BLVD/STANFORD DR,,13009396,1,VEL,VEHICLE TRAFFIC CRASH,07U,2013-12-16,2013-12-16,1604,2013-12-16,1604,,,
5000 BRUNSON DR,,13009410,1,VEL,VEHICLE TRAFFIC CRASH,07U,2013-12-16,2013-12-16,2230,2013-12-16,2230,,,
DICKINSON DR/PONCE DE LEON BLVD,,13009449,1,VEL,VEHICLE TRAFFIC CRASH,07U,2013-12-18,2013-12-18,0830,2013-12-18,0830,,,
RED RD/CORNICHE AV,,13009569,1,VEL,VEHICLE TRAFFIC CRASH,07U,2013-12-22,2013-12-22,1658,2013-12-22,1658,,,
1300 MEMORIAL DR,,13007965,1,WEA,WEAPONS BOMB THREAT,07U,2013-10-24,2013-10-24,0850,2013-10-24,0850,,,
1245 DAUER DR,,13006940,1,WEF,WEAPONS OTHER VIOLATION,07U,2013-09-18,2013-09-18,1300,2013-09-18,1300,751,892367.42500000005,503605.98700000002
5800 SAN AMARO DR,BLK,13007587,2,XOM,OBSTRUCTION OF JUSTICE / RESIST ARREST / ESCAPE,07U,2013-10-12,2013-10-12,0050,2013-10-12,0051,,,
1245 DAUER DR,,13008224,2,XOM,OBSTRUCTION OF JUSTICE / RESIST ARREST / ESCAPE,07U,2013-11-03,2013-11-02,2226,2013-11-02,2251,,,
5665 PONCE DE LEON BLVD,,13007248,2,XOT,TRESPASSING,07U,2013-09-26,2013-09-26,0200,2013-09-26,0514,123,893056.50699999998,501950.05499999999
1245 DAUER DR,,13008224,2,XOT,TRESPASSING,07U,2013-11-03,2013-11-02,2226,2013-11-02,2251,,,
5821 SAN AMARO DR,,13008286,1,XOT,TRESPASSING,07U,2013-11-05,2013-10-18,0719,2013-11-04,1300,,,
5801 SAN AMARO DR,,13008660,1,XOT,TRESPASSING,07U,2013-11-18,2013-11-18,0751,2013-11-18,0805,,,
6201 SAN AMARO DR,,13008770,1,XOT,TRESPASSING,07U,2013-11-21,2013-11-21,1238,2013-11-21,1252,,,
1311 MILLER DR,,13005911,1,ZOA,TRESPASS WARNING,07U,2013-08-12,2013-08-09,0855,2013-08-12,0855,,,
1311 MILLER DR,G272,13005924,1,ZOA,TRESPASS WARNING,07U,2013-08-12,2013-08-12,1635,2013-08-12,1639,12,893271.02899999998,504868.64199999999
1231 DICKINSON DR,PT1007,13006262,2,ZOA,TRESPASS WARNING,07U,2013-08-25,2013-08-24,2100,2013-08-24,2135,71,893300.82700000005,503382.65600000002
1330 MILLER DR,,13006462,1,ZOA,TRESPASS WARNING,07U,2013-08-31,2013-08-31,0000,2013-08-31,0010,,,
5665 PONCE DE LEON BLVD,,13006883,2,ZOA,TRESPASS WARNING,07U,2013-09-16,2013-08-22,0000,2013-09-16,1534,,,
1245 DAUER DR,,13006940,2,ZOA,TRESPASS WARNING,07U,2013-09-18,2013-09-18,1300,2013-09-18,1300,751,892367.42500000005,503605.98700000002
5615 PAVIA ST,,13007071,1,ZOA,TRESPASS WARNING,07U,2013-09-23,2013-09-23,0828,2013-09-23,0832,54,894485.30200000003,503768.17499999999
1101 STANFORD DR,,13007098,1,ZOA,TRESPASS WARNING,07U,2013-09-23,2013-09-22,1200,2013-09-22,1200,,,
5665 PONCE DE LEON BLVD,,13007248,2,ZOA,TRESPASS WARNING,07U,2013-09-26,2013-09-26,0200,2013-09-26,0514,123,893056.50699999998,501950.05499999999
5501 SAN AMARO DR,,13007293,2,ZOA,TRESPASS WARNING,07U,2013-10-01,2013-10-01,0012,2013-10-01,0014,,,
5600 MERRICK DR,,13007311,2,ZOA,TRESPASS WARNING,07U,2013-10-01,2013-10-01,1347,2013-10-01,1347,,,
1231 DICKINSON DR,MT512,13007398,1,ZOA,TRESPASS WARNING,07U,2013-10-05,2013-10-05,0500,2013-10-05,0505,,,
5665 PONCE DE LEON BLVD,,13007535,1,ZOA,TRESPASS WARNING,07U,2013-10-10,2013-10-10,1030,2013-10-10,1030,,,
1241 DICKINSON DR,,13007824,1,ZOA,TRESPASS WARNING,07U,2013-10-19,2013-10-19,1711,2013-10-19,1713,,,
1301 MEMORIAL DR,,13007896,1,ZOA,TRESPASS WARNING,07U,2013-10-22,2013-10-22,1409,2013-10-22,1409,,,
1306 STANFORD DR,,13008062,1,ZOA,TRESPASS WARNING,07U,2013-10-28,2013-10-28,1449,2013-10-28,1449,877,893741.54099999997,504436.81800000003
1241 DICKINSON DR,,13008130,2,ZOA,TRESPASS WARNING,07U,2013-10-30,2013-10-30,1830,2013-10-30,1841,,,
1330 MILLER DR,,13008339,1,ZOA,TRESPASS WARNING,07U,2013-11-06,2013-11-06,1605,2013-11-06,1610,,,
1252 MEMORIAL DR,,13008437,2,ZOA,TRESPASS WARNING,07U,2013-11-09,2013-11-09,1015,2013-11-09,1024,,,
1239 DICKINSON DR,917,13008528,1,ZOA,TRESPASS WARNING,07U,2013-11-13,2013-11-13,2023,2013-11-13,2025,,,
1241 DICKINSON DR,,13008546,1,ZOA,TRESPASS WARNING,07U,2013-11-14,2013-11-14,1102,2013-11-14,1102,81,892858.31700000004,503002.52299999999
5513 GEORGE E MERRICK ST,,13008574,1,ZOA,TRESPASS WARNING,07U,2013-11-15,2013-11-15,0840,2013-11-15,0850,,,
1200 WALSH AV,BLK,13008730,1,ZOA,TRESPASS WARNING,07U,2013-11-20,2013-11-20,1217,2013-11-20,1220,,,
1111 MEMORIAL DR,,13009525,1,ZOA,TRESPASS WARNING,07U,2013-12-20,2013-12-20,1035,2013-12-20,1040,,,
5185 PONCE DE LEON BLVD,,13009699,1,ZOA,TRESPASS WARNING,07U,2013-12-29,2013-12-29,2315,2013-12-29,2315,673,895280.78399999999,504536.652
1241 DICKINSON DR,,13006136,1,ZOD,INCIDENT REPORT,07U,2013-08-20,2013-08-20,1814,2013-08-20,1814,,,
5665 PONCE DE LEON BLVD,,13006220,1,ZOD,INCIDENT REPORT,07U,2013-08-23,2013-08-23,1225,2013-08-23,1225,,,
5300 CARILLO ST,,13006309,1,ZOD,INCIDENT REPORT,07U,2013-08-26,2013-08-26,1828,2013-08-26,1855,,,
5821 SAN AMARO DR,,13006328,1,ZOD,INCIDENT REPORT,07U,2013-08-27,2013-08-04,1300,2013-08-04,1300,,,
5665 PONCE DE LEON BLVD,,13006556,1,ZOD,INCIDENT REPORT,07U,2013-09-04,2013-08-30,1800,2013-08-30,1820,,,
1300 MEMORIAL DR,,13007124,1,ZOD,INCIDENT REPORT,07U,2013-09-24,2013-09-24,1826,2013-09-24,1831,,,
1300 MEMORIAL DR,BLK,13007361,1,ZOD,INCIDENT REPORT,07U,2013-10-03,2013-10-03,1730,2013-10-03,1755,,,
1252 MEMORIAL DR,,13007444,1,ZOD,INCIDENT REPORT,07U,2013-10-07,2013-10-07,1000,2013-10-07,1008,,,
5665 PONCE DE LEON BLVD,,13007560,1,ZOD,INCIDENT REPORT,07U,2013-10-11,2013-10-11,0910,2013-10-11,0910,,,
5513 GEORGE E MERRICK ST,,13007618,1,ZOD,INCIDENT REPORT,07U,2013-10-13,2013-10-13,1321,2013-10-13,1321,,,
5050 BRUNSON DR,211,13007652,1,ZOD,INCIDENT REPORT,07U,2013-10-14,2013-10-14,1350,2013-10-14,1510,20,894420.18700000003,505665.27899999998
1231 DICKINSON DR,1222,13007919,1,ZOD,INCIDENT REPORT,07U,2013-10-23,2013-10-23,0000,2013-10-23,0001,,,
5665 PONCE DE LEON BLVD,,13008490,1,ZOD,INCIDENT REPORT,07U,2013-11-12,2013-11-07,2117,2013-11-12,1107,,,
5150 BRUNSON DR,,13008572,1,ZOD,INCIDENT REPORT,07U,2013-11-15,2013-11-15,0730,2013-11-15,0731,,,
5665 PONCE DE LEON BLVD,,13008698,1,ZOD,INCIDENT REPORT,07U,2013-11-19,2013-11-19,0800,2013-11-19,1045,123,893056.50699999998,501950.05499999999
5600 GEORGE E MERRICK ST,,13008716,1,ZOD,INCIDENT REPORT,07U,2013-11-19,2013-11-19,1925,2013-11-19,1925,,,
1231 DICKINSON DR,,13009002,1,ZOD,INCIDENT REPORT,07U,2013-12-01,2013-12-01,2230,2013-12-01,2230,,,
5200 UNIVERSITY DR,,13009249,1,ZOD,INCIDENT REPORT,07U,2013-12-10,2013-12-05,2330,2013-12-05,2330,,,
1239 DICKINSON DR,,13009272,1,ZOD,INCIDENT REPORT,07U,2013-12-12,2013-12-12,0910,2013-12-12,0915,,,
1241 DICKINSON DR,,13006458,1,ZOE,SUSPICIOUS INCIDENT,07U,2013-08-30,2013-08-30,2208,2013-08-30,2209,81,892858.31700000004,503002.52299999999
1535 LEVANTE AVE,205,13006475,1,ZOE,SUSPICIOUS INCIDENT,07U,2013-09-01,2013-09-01,1045,2013-09-01,1100,,,
1303 STANFORD DR,,13006533,1,ZOE,SUSPICIOUS INCIDENT,07U,2013-09-03,2013-09-03,1748,2013-09-03,1823,572,894674.49,504678.18400000001
1300 STANFORD DR,,13006753,1,ZOE,SUSPICIOUS INCIDENT,07U,2013-09-11,2013-09-11,1543,2013-09-11,1643,,,
1560 LIGURIA AV,,13006801,1,ZOE,SUSPICIOUS INCIDENT,07U,2013-09-13,2013-09-13,0220,2013-09-13,0221,,,
1301 MEMORIAL DR,126,13007620,1,ZOE,SUSPICIOUS INCIDENT,07U,2013-10-13,2013-10-13,1255,2013-10-13,1520,7,893366.68200000003,505369.12400000001
1252 MEMORIAL DR,,13008283,1,ZOE,SUSPICIOUS INCIDENT,07U,2013-11-05,2013-10-31,1400,2013-10-31,1400,,,
5200 UNIVERSITY DR,,13008379,1,ZOE,SUSPICIOUS INCIDENT,07U,2013-11-07,2013-11-07,1529,2013-11-07,1535,,,
5600 MERRICK DR,,13008738,1,ZOE,SUSPICIOUS INCIDENT,07U,2013-11-20,2013-11-20,0950,2013-11-20,0957,,,
1575 LIGURIA AV,202D,13008409,1,ZOI,SUICIDE ATTEMPT / THREATS,07U,2013-11-08,2013-11-08,1305,2013-11-08,1403,,,
1300 CAMPO SANO AV,BLK,13007047,1,ZOJ,BAKER / MARCHMAN ACT,07U,2013-09-21,2013-09-21,2017,2013-09-21,2019,,,
5501 SAN AMARO DR,,13007293,1,ZOJ,BAKER / MARCHMAN ACT,07U,2013-10-01,2013-10-01,0012,2013-10-01,0014,,,
5600 MERRICK WAY,,13007474,1,ZOJ,BAKER / MARCHMAN ACT,07U,2013-10-08,2013-10-08,1020,2013-10-08,1020,55,894213.16599999997,503867.28399999999
1231 DICKINSON DR,,13007609,1,ZOJ,BAKER / MARCHMAN ACT,07U,2013-10-13,2013-10-13,0100,2013-10-13,0325,,,
1575 LIGURIA AV,202D,13008409,2,ZOJ,BAKER / MARCHMAN ACT,07U,2013-11-08,2013-11-08,1305,2013-11-08,1403,,,
1231 DICKINSON DR,,13006206,1,ZOM,INTOXICATED PERSON,07U,2013-08-22,2013-08-22,2300,2013-08-22,2328,,,
1231 DICKINSON DR,PT 514,13006207,1,ZOM,INTOXICATED PERSON,07U,2013-08-22,2013-08-22,2100,2013-08-22,2300,,,
1211 DICKINSON DR,374,13006358,1,ZOM,INTOXICATED PERSON,07U,2013-08-28,2013-08-28,0325,2013-08-28,0325,,,
1239 DICKINSON DR,,13006601,1,ZOM,INTOXICATED PERSON,07U,2013-09-06,2013-09-05,2350,2013-09-05,2355,,,
1101 STANFORD DR,,13006992,2,ZOM,INTOXICATED PERSON,07U,2013-09-20,2013-09-20,0130,2013-09-20,0146,,,
5665 PONCE DE LEON BLVD,,13006995,1,ZOM,INTOXICATED PERSON,07U,2013-09-20,2013-09-20,0623,2013-09-20,0623,,,
1231 DICKINSON DR,,13007055,1,ZOM,INTOXICATED PERSON,07U,2013-09-22,2013-09-22,0049,2013-09-22,0100,,,
1239 DICKINSON DR,,13007056,1,ZOM,INTOXICATED PERSON,07U,2013-09-22,2013-09-22,0110,2013-09-22,0119,,,
6100 SAN AMARO DR,,13007223,1,ZOM,INTOXICATED PERSON,07U,2013-09-28,2013-09-28,0050,2013-09-28,0100,,,
1231 DICKINSON DR,418PT,13007225,1,ZOM,INTOXICATED PERSON,07U,2013-09-28,2013-09-28,0300,2013-09-28,0305,,,
1239 DICKINSON DR,WT1004,13007226,1,ZOM,INTOXICATED PERSON,07U,2013-09-28,2013-09-28,0405,2013-09-28,0440,,,
5401 PONCE DE LEON BLVD,,13007241,1,ZOM,INTOXICATED PERSON,07U,2013-09-29,2013-09-29,0050,2013-09-29,0051,,,
1520 LIGURIA AV,,13007323,1,ZOM,INTOXICATED PERSON,07U,2013-10-07,2013-10-02,0139,2013-10-02,0139,324,891794.36399999994,501916.95
1211 DICKINSON DR,413,13007373,1,ZOM,INTOXICATED PERSON,07U,2013-10-04,2013-10-04,0330,2013-10-04,0400,,,
5800 SAN AMARO DR,BLK,13007587,2,ZOM,INTOXICATED PERSON,07U,2013-10-12,2013-10-12,0050,2013-10-12,0051,,,
1245 DAUER DR,,13008387,1,ZOM,INTOXICATED PERSON,07U,2013-11-07,2013-11-07,1820,2013-11-07,1825,,,
1239 DICKINSON DR,WT616,13008391,1,ZOM,INTOXICATED PERSON,07U,2013-11-07,2013-11-07,2245,2013-11-07,2250,,,
5185 PONCE DE LEON BLVD,,13008434,1,ZOM,INTOXICATED PERSON,07U,2013-11-09,2013-11-09,0120,2013-11-09,0126,,,
5500 SAN AMARO DR,BLK,13009337,1,ZOM,INTOXICATED PERSON,07U,2013-12-14,2013-12-14,0200,2013-12-14,0210,,,
1231 DICKINSON DR,MT617,13006259,1,ZOQ,ULEAD,07U,2013-08-24,2013-08-24,2040,2013-08-24,2045,,,
1101 STANFORD DR,724,13006275,1,ZOQ,ULEAD,07U,2013-08-25,2013-08-25,2115,2013-08-25,2135,,,
1231 DICKINSON DR,MT 610,13006315,1,ZOQ,ULEAD,07U,2013-08-27,2013-08-27,0043,2013-08-27,0059,,,
1570 LIGURIA AV,207,13006382,1,ZOQ,ULEAD,07U,2013-08-28,2013-08-28,1618,2013-08-28,1620,,,
1239 DICKINSON DR,RT506,13006395,1,ZOQ,ULEAD,07U,2013-08-28,2013-08-28,2230,2013-08-28,2240,,,
