address,apt,case,primary_offense,offense_code,offense,date_rept,date_occu,hour_occu,date_fnd,hour_fnd,fid,x,y
5100 BRUNSON DR,BLK,07008397,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-09-20,2007-09-20,1505,2007-09-20,1504,,892182.940,501451.940
5501 SAN AMARO DR,,07008399,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-09-20,2007-09-20,1545,2007-09-20,1545,,893147.190,503186.560
5665 PONCE DE LEON BLVD,,07008370,1,VAB,VANDALISM TO VEHICLE,2007-09-20,2007-09-19,1550,2007-09-19,1549,,893162.560,503203.250
5185 PONCE DE LEON BLVD,P244,07008371,1,ALA,ALCOHOL JUVENILE VIOLATION,2007-09-20,2007-09-20,0228,2007-09-20,0228,,892651.310,504270.970
1301 MEMORIAL DR,,07008390,1,TVE,THEFT OF BICYCLE,2007-09-20,2007-09-19,1400,2007-09-19,1400,7,893366.68200000003,505369.12400000001
5800 SAN AMARO DR,,07008402,2,THB,THEFT OF AUTO PART ACCESSORY,2007-09-20,2007-09-20,1000,2007-09-20,1000,,895227.560,503603.810
5800 SAN AMARO DR,,07008402,1,THC,THEFT FROM MOTOR VEHICLE,2007-09-20,2007-09-20,1000,2007-09-20,1000,,895326.750,503874.030
5050 BRUNSON DR,,07008422,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-09-21,2007-09-21,0925,2007-09-21,0925,20,894420.18700000003,505665.27899999998
5615 PAVIA ST,,07008430,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-09-21,2007-09-21,1146,2007-09-21,1146,54,894485.30200000003,503768.17499999999
1101 STANFORD DR,,07008421,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-09-21,2007-09-21,0903,2007-09-21,0903,,891546.500,502071.090
5600 MERRICK DR,,07008425,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-09-21,2007-09-21,1000,2007-09-21,1000,,892659.810,504265.590
1101 STANFORD DR,426,07008417,1,ZOD,INCIDENT REPORT,2007-09-21,2007-09-20,2250,2007-09-20,2250,,893162.560,503203.250
5185 PONCE DE LEON BLVD,,07008418,1,ASA,ASSIST LAW AGENCY,2007-09-21,2007-09-20,2300,2007-09-21,2300,,893303.880,503282.280
1223 THEO DICKINSON DR,,07008419,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2007-09-21,2007-09-20,1600,2007-09-20,1600,,893254.750,504971.780
1244 STANFORD DR,,07008426,1,THA,THEFT OF AUTO TAG REGISTRATION DECAL,2007-09-21,2007-09-21,0900,2007-09-21,0900,45,895022.70700000005,504471.212
1244 STANFORD DR,,07008438,1,ZOA,TRESPASS WARNING,2007-09-21,2007-09-21,1400,2007-09-21,1400,45,895022.70700000005,504471.212
1300 MEMORIAL DR,,07008436,1,SCE,SIMPLE HARASSMENT,2007-09-21,2007-08-21,1200,2007-09-20,1200,16,893634.74199999997,505003.36800000002
1111 MEMORIAL DR,,07008440,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2007-09-21,2007-09-12,0500,2007-09-18,0500,18,894105.66599999997,505505.27299999999
1525 ALBENGO AV,,07008451,1,PRB,PROPERTY LOST,2007-09-21,2007-09-16,0200,2007-09-20,0.083,,906672.680,509623.340
5500 SAN AMARO DR,,07008452,1,TVE,THEFT OF BICYCLE,2007-09-21,2007-09-20,1700,2007-09-21,1700,,891810.250,505603.190
1300 MEMORIAL DR,,07008465,1,ZOE,SUSPICIOUS INCIDENT,2007-09-21,2007-09-21,2140,2007-09-21,2140,16,893634.74199999997,505003.36800000002
1239 THEO DICKINSON DR,1205,07008475,1,ALA,ALCOHOL JUVENILE VIOLATION,2007-09-22,2007-09-22,0126,2007-09-22,0.059,,893254.750,504971.780
1239 THEO DICKINSON DR,1205,07008475,2,FDD,FD SICK INJURED PERSON,2007-09-22,2007-09-22,0126,2007-09-22,0.059,,892672.500,501442.500
1231 THEO DICKINSON DR,,07008476,1,ALA,ALCOHOL JUVENILE VIOLATION,2007-09-22,2007-09-22,0315,2007-09-22,0315,,893769.310,503582.750
1245 DAUER DR,,07008487,1,SCA,SIMPLE BATTERY,2007-09-22,2007-09-22,0245,2007-09-22,0245,65,893424.071,502854.73300000001
5500 SAN AMARO DR,BLK,07008473,1,DCA,DISORDERLY CONDUCT FIGHTING,2007-09-22,2007-09-22,0130,2007-09-22,0.062,,894277.560,506034.280
5500 SAN AMARO DR,BLK,07008473,2,XOM,OBSTRUCTION OF JUSTICE RESIST ARREST ESCAPE,2007-09-22,2007-09-22,0130,2007-09-22,0.062,,894821.810,503984.090
1101 STANFORD DR,,07008502,1,ALA,ALCOHOL JUVENILE VIOLATION,2007-09-23,2007-09-23,0500,2007-09-23,0500,,894277.560,506034.280
1306 STANFORD DR,,07008524,1,ZOA,TRESPASS WARNING,2007-09-23,2007-09-23,2025,2007-09-23,2025,31,893821.40300000005,504487.02600000001
1231 THEO DICKINSON DR,,07008415,1,FDD,FD SICK INJURED PERSON,2007-09-23,2007-09-20,2348,2007-09-20,2348,,894412.440,504032.880
1111 MEMORIAL DR,,07008543,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-09-24,2007-09-24,1330,2007-09-24,1330,18,894105.66599999997,505505.27299999999
1239 THEO DICKINSON DR,,07008554,1,TVE,THEFT OF BICYCLE,2007-09-24,2007-09-11,1700,2007-09-23,1700,,893582.810,505289.780
5183 PONCE DE LEON BLVD,,07008584,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-09-25,2007-09-25,1257,2007-09-25,1257,49,895569.78700000001,504323.94
5183 PONCE DE LEON BLVD,,07008588,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-09-25,2007-09-25,1324,2007-09-25,1324,49,895569.78700000001,504323.94
5183 PONCE DE LEON BLVD,,07008590,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-09-25,2007-09-25,1401,2007-09-25,1401,49,895569.78700000001,504323.94
1204 THEO DICKINSON DR,,07008577,1,ZOA,TRESPASS WARNING,2007-09-25,2007-09-25,1007,2007-09-25,1007,61,893997.68799999997,503562.033
1231 THEO DICKINSON DR,803,07008592,1,PRB,PROPERTY LOST,2007-09-25,2007-09-25,0800,2007-09-25,0800,,893062.690,501740.530
1525 ALBENGA AV,,07008609,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-09-26,2007-09-26,1240,2007-09-26,1240,109,891786.45900000003,502485.90500000003
1231 THEO DICKINSON DR,,07008617,1,FDD,FD INJURED PERSON,2007-09-26,2007-09-26,1133,2007-09-26,1133,,894689.880,504124.530
5501 SAN AMARO DR,,07008635,1,TVC,THEFT OF TRUCK SUV,2007-09-26,2007-09-26,0715,2007-09-26,0715,,893582.810,505289.780
1239 THEO DICKINSON DR,,07008639,1,FDD,FD INJURED PERSON,2007-09-26,2007-09-26,2126,2007-09-26,2126,,891949.440,502382.340
1300 MEMORIAL DR,,07008649,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-09-27,2007-09-27,0920,2007-09-27,0920,16,893634.74199999997,505003.36800000002
1111 MEMORIAL DR,,07008652,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-09-27,2007-09-27,0930,2007-09-27,0930,18,894105.66599999997,505505.27299999999
1111 MEMORIAL DR,,07008653,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-09-27,2007-09-27,0935,2007-09-27,0935,18,894105.66599999997,505505.27299999999
1245 DAUER DR,,07008648,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-09-27,2007-09-27,0930,2007-09-27,0930,65,893424.071,502854.73300000001
5801 SAN AMARO DR,,07008647,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-09-27,2007-09-27,0910,2007-09-27,0910,,894376.310,505924.030
5185 PONCE DE LEON BLVD,,07008650,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-09-27,2007-09-27,0923,2007-09-27,0923,,894383.750,505930.720
5600 SAN AMARO DR,,07008663,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-09-27,2007-09-27,1241,2007-09-27,1241,,892669.500,504245.340
1500 BRUNSON DR,,07008666,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-09-27,2007-09-27,1337,2007-09-27,1337,,893181.630,503228.560
1500 BRUNSON DR,,07008667,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-09-27,2007-09-27,1402,2007-09-27,1402,,893288.190,503307.880
1241 THEO DICKINSON DR,,07008642,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2007-09-27,2007-09-26,2235,2007-09-26,2235,81,892858.31700000004,503002.52299999999
1231 THEO DICKINSON DR,MT612,07008643,1,FDD,FD INJURED PERSON,2007-09-27,2007-09-27,0215,2007-09-27,0.093,,894040.810,503725.310
5030 BRUNSON DR,,07008677,1,BUB,BURGLARY NON RESIDENTIAL,2007-09-27,2007-09-07,1500,2007-09-19,1500,19,894255.06599999999,505594.31900000002
5030 BRUNSON DR,,07008677,2,THK,THEFT OTHER,2007-09-27,2007-09-07,1500,2007-09-19,1500,19,894255.06599999999,505594.31900000002
1531 LIGURIA AV,,07008686,1,ALA,ALCOHOL JUVENILE VIOLATION,2007-09-28,2007-09-28,0045,2007-09-28,0.031,,893202.500,503207.000
5665 PONCE DE LEON BLVD,,07008687,1,ALA,ALCOHOL JUVENILE VIOLATION,2007-09-28,2007-09-28,0309,2007-09-28,0309,,894245.500,506085.060
1111 MEMORIAL DR,110,07008694,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2007-09-28,2007-09-26,2105,2007-09-26,2105,18,894105.66599999997,505505.27299999999
1570 LIGURIA AV,,07008723,1,ZOA,TRESPASS WARNING,2007-09-29,2007-09-29,0140,2007-09-29,0.069,104,891512.72,501942.45299999998
1231 WILLIAM E WALSH AV,42A,07008724,1,ALA,ALCOHOL JUVENILE VIOLATION,2007-09-29,2007-09-29,0215,2007-09-29,0.093,,894663.310,504115.780
1239 THEO DICKINSON DR,R 810,07008725,1,ZOD,INCIDENT REPORT,2007-09-29,2007-09-29,0427,2007-09-29,0427,,893293.380,503299.340
1101 STANFORD DR,,07008736,1,THK,THEFT OTHER,2007-09-29,2007-09-27,0100,2007-09-27,0.041,,892692.560,501420.220
1500 ALBENGA AV,,07008740,1,PRB,PROPERTY LOST,2007-09-29,2007-09-29,0900,2007-09-29,0900,,893064.310,496937.180
1101 STANFORD DR,,07008763,2,FRL,FRAUD OTHER JURISDICTION,2007-09-30,2007-09-30,1700,2007-09-30,1700,,893688.870,520537.030
1101 STANFORD DR,,07008763,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2007-09-30,2007-09-30,1700,2007-09-30,1700,,902796.560,506890.340
1239 THEO DICKINSON DR,RT 714,07008768,1,ZOE,SUSPICIOUS INCIDENT,2007-09-30,2007-09-27,1530,2007-09-27,1530,,893188.630,503221.380
1101 STANFORD DR,,07008789,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-10-01,2007-10-01,1325,2007-10-01,1325,,892016.500,501196.910
1210 STANFORD DR,,07008783,1,PRC,PROPERTY DAMAGED,2007-10-01,2007-10-01,0933,2007-10-01,0933,,895227.560,503603.810
1300 CAMPO SANO AV,,07008794,1,THC,THEFT FROM MOTOR VEHICLE,2007-10-01,2007-09-27,0900,2007-09-27,0900,,892157.060,502383.440
1211 THEO DICKINSON DR,,07008811,1,VAC,VANDALISM TO PERSONAL PROPERTY,2007-10-01,2007-10-01,0800,2007-10-01,0800,,892291.380,503693.340
1300 MEMORIAL DR,,07008831,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-10-02,2007-10-02,0956,2007-10-02,0956,16,893634.74199999997,505003.36800000002
5200 UNIVERSITY DR,,07008841,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-10-02,2007-10-02,1049,2007-10-02,1049,26,894776.12800000003,505230.76899999997
1350 MILLER DR,,07008823,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-10-02,2007-10-02,0920,2007-10-02,0920,,893255.060,504941.780
5100 BRUNSON DR,,07008848,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-10-02,2007-10-02,1459,2007-10-02,1459,,893582.810,505289.780
5821 SAN AMARO DR,,07008851,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-10-02,2007-10-02,1412,2007-10-02,1412,,893582.810,505289.780
5501 SAN AMARO DR,,07008816,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-10-02,2007-10-02,0154,2007-10-02,0.079,,892692.560,501420.220
1311 MILLER DR,,07008852,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2007-10-02,2007-10-01,1930,2007-10-02,1930,,892677.440,504239.280
5185 PONCE DE LEON BLVD,,07008863,1,TVE,THEFT OF BICYCLE,2007-10-02,2007-09-30,1600,2007-10-02,1600,,895227.560,503603.810
5050 BRUNSON DR,,07008896,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-10-03,2007-10-03,1442,2007-10-03,1442,20,894420.18700000003,505665.27899999998
1550 BRESCIA AV,,07008881,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-10-03,2007-10-03,1023,2007-10-03,1023,97,891684.67799999996,501443.87400000001
5185 PONCE DE LEON BLVD,,07008882,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-10-03,2007-10-03,1055,2007-10-03,1055,,895139.120,503690.500
5616 PAVIA ST,,07008895,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-10-03,2007-10-03,1424,2007-10-03,1423,,891920.560,502081.410
5665 PONCE DE LEON BLVD,,07008898,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-10-03,2007-10-03,1513,2007-10-03,1512,,893424.250,504611.500
1530 LIGURIA AV,,07008874,1,ALA,ALCOHOL JUVENILE VIOLATION,2007-10-03,2007-10-03,0100,2007-10-03,0.041,,892602.130,501365.560
1101 STANFORD DR,,07008877,1,FDD,FD INJURED PERSON,2007-10-03,2007-10-03,0850,2007-10-03,0850,,892602.130,501365.560
1241 THEO DICKINSON DR,,07008900,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2007-10-03,2007-10-03,0005,2007-10-03,0.003,81,892858.31700000004,503002.52299999999
5700 PONCE DE LEON BLVD,BLK,07008875,1,VEA,VEHICLE DRIVING BOATING UNDER THE INFLUENCE,2007-10-03,2007-10-03,0243,2007-10-03,0243,,895242.310,503797.530
5700 PONCE DE LEON BLVD,BLK,07008875,2,VEC,VEHICLE TRAFFIC OFFENSE NON DUI,2007-10-03,2007-10-03,0243,2007-10-03,0243,,895242.310,503797.530
1300 MEMORIAL DR,,07008925,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-10-04,2007-10-04,1323,2007-10-04,1323,16,893634.74199999997,505003.36800000002
1111 MEMORIAL DR,,07008928,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-10-04,2007-10-04,1445,2007-10-04,1445,18,894105.66599999997,505505.27299999999
1306 STANFORD DR,,07008915,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-10-04,2007-10-04,0905,2007-10-04,0905,31,893821.40300000005,504487.02600000001
5185 PONCE DE LEON BLV,,07008909,1,ALA,ALCOHOL JUVENILE VIOLATION,2007-10-04,2007-10-04,0317,2007-10-04,0317,,892822.380,501564.190
5600 SAN AMARO DR,BLK,07008908,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-10-04,2007-10-04,0142,2007-10-04,0.070,,892659.810,504265.590
5615 PAVIA ST,,07008927,1,VAB,VANDALISM TO VEHICLE,2007-10-04,2007-10-04,1145,2007-10-04,1145,54,894485.30200000003,503768.17499999999
1300 MEMORIAL DR,,07008930,1,FDD,FD INJURED PERSON,2007-10-04,2007-10-04,1418,2007-10-04,1418,16,893634.74199999997,505003.36800000002
5600 PONCE DE LEON BLVD,BLK,07008946,1,PRA,PROPERTY FOUND IMPOUNDED,2007-10-04,2007-10-03,1632,2007-10-03,1632,,893255.060,504941.780
5665 PONCE DE LEON BLVD,,07008949,1,VAB,VANDALISM TO VEHICLE,2007-10-04,2007-10-04,1700,2007-10-04,1700,,894654.130,504098.030
1314 MILLER DR,,07008950,1,PRB,PROPERTY LOST,2007-10-04,2007-10-04,2100,2007-10-04,2100,33,893377.17200000002,504450.17200000002
5501 SAN AMARO DR,,07008968,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-10-05,2007-10-05,1307,2007-10-05,1307,,893172.310,503170.250
1204 THEO DICKINSON DR,37W,07008956,1,ROE,ROBBERY SUDDEN SNATCHING,2007-10-05,2007-10-05,0855,2007-10-05,0855,61,893997.68799999997,503562.033
1575 LIGURIA AV,,07008967,1,VAA,VANDALISM TO STRUCTURE,2007-10-05,2007-10-05,1242,2007-10-05,1242,105,891500.13199999998,502206.99300000002
1211 THEO DICKINSON DR,,07008975,1,TVE,THEFT OF BICYCLE,2007-10-05,2007-10-04,0915,2007-10-04,0915,,893881.060,503611.660
5200 BRUNSON DR,,07008976,1,VAB,VANDALISM TO VEHICLE,2007-10-05,2007-10-04,1440,2007-10-04,1439,24,894706.67700000003,505424.42
1204 THEO DICKINSON DR,,07008980,1,TVE,THEFT OF BICYCLE,2007-10-05,2007-10-05,1000,2007-10-05,1000,61,893997.68799999997,503562.033
5638 GEORGE E MERRICK ST,23H,07008984,1,PRB,PROPERTY LOST,2007-10-05,2007-10-05,1615,2007-10-05,1615,,893172.310,503170.250
1306 STANFORD DR,,07008997,1,ALA,ALCOHOL JUVENILE VIOLATION,2007-10-06,2007-10-06,0420,2007-10-06,0420,31,893821.40300000005,504487.02600000001
5800 SAN AMARO DR,,07009011,1,VAA,VANDALISM TO STRUCTURE,2007-10-06,2007-10-06,0430,2007-10-06,0430,,892362.380,501149.250
1245 DAUER DR,,07009012,1,SCA,SIMPLE BATTERY,2007-10-06,2007-10-06,1805,2007-10-06,1805,65,893424.071,502854.73300000001
1241 THEO DICKINSON DR,,07009017,1,ALA,ALCOHOL JUVENILE VIOLATION,2007-10-07,2007-10-07,0000,2007-10-07,0000,81,892858.31700000004,503002.52299999999
1111 MEMORIAL DR,,07009037,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-10-08,2007-10-08,1219,2007-10-08,1219,18,894105.66599999997,505505.27299999999
5200 BRUNSON DR,,07009034,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-10-08,2007-10-08,0943,2007-10-08,0943,24,894706.67700000003,505424.42
1211 THEO DICKINSON DR,,07009036,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-10-08,2007-10-08,1003,2007-10-08,1003,,894277.560,506034.280
1200 THEO DICKINSON DR,BLK,07009038,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-10-08,2007-10-08,1305,2007-10-08,1305,,892672.500,501442.500
5600 PONCE DE LEON BLVD,BLK,07009032,1,VAB,VANDALISM TO VEHICLE,2007-10-08,2007-10-05,1900,2007-10-08,1900,,894906.190,503905.880
1101 STANFORD DR,,07009040,2,FRD,FRAUD BY CREDIT CARD ATM,2007-10-08,2007-10-06,1700,2007-10-06,1700,,895219.310,503598.120
1101 STANFORD DR,,07009040,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2007-10-08,2007-10-06,1700,2007-10-06,1700,,893181.630,503228.560
1111 MEMORIAL DR,,07009077,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-10-09,2007-10-09,1534,2007-10-09,1534,18,894105.66599999997,505505.27299999999
5200 UNIVERSITY DR,,07009076,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-10-09,2007-10-09,1459,2007-10-09,1459,26,894776.12800000003,505230.76899999997
1301 STANFORD DR,,07009074,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-10-09,2007-10-09,1324,2007-10-09,1324,50,894666.745,504343.22399999999
5807 PONCE DE LEON BLVD,,07009071,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-10-09,2007-10-09,1000,2007-10-09,1000,,895202.880,503586.780
5665 PONCE DE LEON BLVD,,07009073,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-10-09,2007-10-09,1318,2007-10-09,1318,,895202.880,503586.780
5100 BRUNSON DR,,07009075,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-10-09,2007-10-09,1416,2007-10-09,1416,,893424.250,504611.500
1239 THEO DICKINSON DR,RT208,07009055,1,FDD,FD SICK INJURED PERSON,2007-10-09,2007-10-09,0128,2007-10-09,0.061,,892126.940,502901.840
1241 THEO DICKINSON DR,,07009094,1,FDD,FD INJURED PERSON,2007-10-09,2007-10-09,1842,2007-10-09,1842,81,892858.31700000004,503002.52299999999
5600 MILLER DR,,07009113,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-10-10,2007-10-10,1142,2007-10-10,1142,,893866.250,503637.750
1239 THEO DICKINSON DR,R816,07009115,2,FRD,FRAUD BY CREDIT CARD ATM,2007-10-10,2007-10-05,1700,2007-10-10,1700,,893582.810,505289.780
1239 THEO DICKINSON DR,R816,07009115,1,THK,THEFT OTHER,2007-10-10,2007-10-05,1700,2007-10-10,1700,,894351.500,504079.250
5500 PONCE DE LEON BLVD,BLK,07009138,1,ZOA,TRESPASS WARNING,2007-10-10,2007-10-10,2001,2007-10-10,2001,,895227.560,503603.810
1101 STANFORD DR,,07009142,1,ALA,ALCOHOL JUVENILE VIOLATION,2007-10-11,2007-10-11,0244,2007-10-11,0244,,893582.810,505289.780
1311 MILLER DR,,07009146,1,ZOE,SUSPICIOUS INCIDENT,2007-10-11,2007-10-11,0722,2007-10-11,0721,,893298.630,503290.810
1306 STANFORD DR,,07009154,1,ZOA,TRESPASS WARNING,2007-10-11,2007-10-11,1150,2007-10-11,1150,31,893821.40300000005,504487.02600000001
1311 MILLER DR,,07009155,1,ZOA,TRESPASS WARNING,2007-10-11,2007-10-11,1135,2007-10-11,1135,,893774.250,503574.030
5800 SAN AMARO DR,,07009173,1,VAA,VANDALISM TO STRUCTURE,2007-10-11,2007-10-11,0000,2007-10-11,0000,,892161.250,502788.720
1200 THEO DICKINSON DR,BLK,07009179,1,PRA,PROPERTY FOUND IMPOUNDED,2007-10-12,2007-10-12,0114,2007-10-12,0.051,,893255.060,504941.780
5821 SAN AMARO DR,,07009191,1,ZOE,SUSPICIOUS INCIDENT,2007-10-12,2007-10-12,1340,2007-10-12,1340,,893303.880,503282.280
5202 UNIVERSITY DR,,07009205,1,PRB,PROPERTY LOST,2007-10-12,2007-10-12,1300,2007-10-12,1300,27,894455.40899999999,504947.43699999998
5600 GEORGE E MERRICK ST,21 R,07009200,1,ZOJ,BAKER MARCHMAN ACT,2007-10-12,2007-10-12,1530,2007-10-12,1530,,895340.180,503859.210
1244 STANFORD DR,,07009210,1,ZOA,TRESPASS WARNING,2007-10-12,2007-10-12,1836,2007-10-12,1836,45,895022.70700000005,504471.212
1300 MEMORIAL DR,,07009220,2,ZOE,SUSPICIOUS INCIDENT,2007-10-13,2007-10-13,0200,2007-10-13,0.083,16,893634.74199999997,505003.36800000002
1101 STANFORD DR,,07009243,1,PRA,PROPERTY FOUND IMPOUNDED,2007-10-13,2007-10-13,2220,2007-10-13,2220,,893252.500,504951.650
5100 BRUNSON DR,,07009246,1,VAB,VANDALISM TO VEHICLE,2007-10-14,2007-10-12,0900,2007-10-13,0900,,893876.130,503620.340
1101 STANFORD DR,,07009274,1,ALA,ALCOHOL JUVENILE VIOLATION,2007-10-15,2007-10-15,0140,2007-10-15,0.069,,892646.250,504231.410
1111 MEMORIAL DR,,07009336,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-10-16,2007-10-16,1025,2007-10-16,1025,18,894105.66599999997,505505.27299999999
1300 STANFORD DR,,07009346,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-10-16,2007-10-16,1442,2007-10-16,1442,,891901.310,502349.720
1215 THEO DICKINSON DR,,07009348,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-10-16,2007-10-16,1440,2007-10-16,1439,,892669.500,504245.340
1241 THEO DICKINSON DR,,07009320,1,PRB,PROPERTY LOST,2007-10-16,2007-10-15,2000,2007-10-15,2000,81,892858.31700000004,503002.52299999999
5400 PONCE DE LEON BLVD,,07009332,1,SCA,SIMPLE BATTERY,2007-10-16,2007-10-15,0645,2007-10-15,0645,,894045.750,503716.620
1535 LEVANTE AV,,07009334,1,ZOD,INCIDENT REPORT,2007-10-16,2007-10-15,1400,2007-10-16,1400,94,891627.89,501154.33500000002
1300 MEMORIAL DR,,07009356,1,THK,THEFT OTHER,2007-10-16,2007-10-16,1815,2007-10-16,1815,16,893634.74199999997,505003.36800000002
1314 MILLER DR,,07009388,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-10-17,2007-10-17,1228,2007-10-17,1228,33,893377.17200000002,504450.17200000002
5821 SAN AMARO DR,,07009396,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-10-17,2007-10-17,1505,2007-10-17,1504,,893764.810,503534.190
1231 THEO DICKINSON DR,P712,07009366,1,ALA,ALCOHOL JUVENILE VIOLATION,2007-10-17,2007-10-17,0158,2007-10-17,0.081,,895346.880,503851.810
1239 THEO DICKINSON DR,TR1005,07009368,1,FDD,FD INJURED PERSON,2007-10-17,2007-10-17,0650,2007-10-17,0650,,894376.310,505924.030
1531 ALBENGA AV,,07009375,1,BUB,BURGLARY NON RESIDENTIAL,2007-10-17,2007-10-16,1500,2007-10-17,1500,,892602.130,501365.560
1531 ALBENGA AV,,07009375,2,THK,BURGLARY NON RESIDENTIAL,2007-10-17,2007-10-16,1500,2007-10-17,1500,,893254.750,504971.780
1216 THEO DICKINSON DR,36 S,07009402,1,BUA,BURGLARY RESIDENTIAL,2007-10-17,2007-10-03,1200,2007-10-15,1200,62,893730.56900000002,503420.55200000003
1216 THEO DICKINSON DR,36 S,07009402,2,THK,BURGLARY RESIDENTIAL,2007-10-17,2007-10-03,1200,2007-10-15,1200,62,893730.56900000002,503420.55200000003
1241 THEO DICKINSON DR,,07009420,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-10-18,2007-10-18,0855,2007-10-18,0855,81,892858.31700000004,503002.52299999999
5501 SAN AMARO DR,,07009422,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-10-18,2007-10-18,1020,2007-10-18,1020,,892659.810,504265.590
5100 BRUNSON DR,,07009435,1,VEI,VEHICLE PARKING OFFENSE SCOFF LAW,2007-10-18,2007-10-18,1503,2007-10-18,1503,,893881.060,503611.660
1231 THEO DICKINSON DR,,07009412,1,FDD,FD INJURED PERSON,2007-10-18,2007-10-18,0121,2007-10-18,0.056,,891627.880,502105.560
1231 THEO DICKINSON DR,,07009412,2,PRA,FD INJURED PERSON,2007-10-18,2007-10-18,0121,2007-10-18,0.056,,894842.250,504006.090
1301 MEMORIAL DR,,07009431,1,THF,THEFT FROM STRUCTURE WITH LEGAL ACCESS PUBLIC BUILDING,2007-10-18,2007-09-28,1200,2007-10-15,1200,7,893366.68200000003,505369.12400000001
1306 STANFORD DR,,07009441,1,ZOA,TRESPASS WARNING,2007-10-18,2007-10-18,1600,2007-10-18,1600,31,893821.40300000005,504487.02600000001
